pair,ticker_a,ticker_b,z_window,entry_z,forward_horizon_bars,trade_count,mean_event_return,median_event_return,win_rate,approx_annualized_return
AXISBANK|BPCL,AXISBANK,BPCL,60,2.0,10,2288,-0.009695741843876256,-0.010677060743180755,0.3409090909090909,-0.7681020187215613
AXISBANK|BPCL,AXISBANK,BPCL,120,1.0,10,9271,-0.009073368592478497,-0.008475555489856124,0.3548700248085428,-0.7451849637170915
AXISBANK|BPCL,AXISBANK,BPCL,120,1.5,10,5139,-0.00880125814826132,-0.008458783705815749,0.3574625413504573,-0.7344713933935758
AXISBANK|BPCL,AXISBANK,BPCL,120,2.0,10,2355,-0.009976635299240985,-0.009604129334231402,0.34182590233545646,-0.7777628699104568
AXISBANK|BRITANNIA,AXISBANK,BRITANNIA,60,1.0,10,9531,-0.009213733176215587,-0.008608854542972081,0.33186444234602874,-0.7505424013790212
AXISBANK|BRITANNIA,AXISBANK,BRITANNIA,60,1.5,10,5492,-0.009083120285999976,-0.008596948666022031,0.33448652585579025,-0.7455608326987949
AXISBANK|BRITANNIA,AXISBANK,BRITANNIA,60,2.0,10,2459,-0.008947753770047912,-0.008666992147649277,0.337942252948353,-0.7402936732419527
AXISBANK|BRITANNIA,AXISBANK,BRITANNIA,120,1.0,10,9363,-0.009502538060088436,-0.008613402348144342,0.33344013670831996,-0.7612160921887842
AXISBANK|BRITANNIA,AXISBANK,BRITANNIA,120,1.5,10,5364,-0.009906732228940092,-0.0088762177450044,0.3288590604026846,-0.7753967043087233
AXISBANK|BRITANNIA,AXISBANK,BRITANNIA,120,2.0,10,2410,-0.009558191961550869,-0.008161445306149283,0.35352697095435687,-0.7632202035161839
AXISBANK|CIPLA,AXISBANK,CIPLA,60,1.0,10,9390,-0.009530592355349457,-0.008628542351095739,0.3376996805111821,-0.7622284317787703
AXISBANK|CIPLA,AXISBANK,CIPLA,60,1.5,10,5247,-0.009861741087036576,-0.008574086646639442,0.3340956737183152,-0.7738605694292433
AXISBANK|CIPLA,AXISBANK,CIPLA,60,2.0,10,2286,-0.009976502377627407,-0.008671871118798477,0.32545931758530183,-0.7777583941958733
AXISBANK|CIPLA,AXISBANK,CIPLA,120,1.0,10,9260,-0.010071406492761104,-0.008551055402545134,0.3381209503239741,-0.780931307462872
AXISBANK|CIPLA,AXISBANK,CIPLA,120,1.5,10,5251,-0.010587157670784698,-0.008394051841336188,0.33422205294229673,-0.7974037209778583
AXISBANK|CIPLA,AXISBANK,CIPLA,120,2.0,10,2350,-0.010334781178973433,-0.008001990114977157,0.34127659574468083,-0.7895028947155588
AXISBANK|DRREDDY,AXISBANK,DRREDDY,60,1.0,10,9480,-0.009698712257369934,-0.008872141881420222,0.3381856540084388,-0.7682063319639182
AXISBANK|DRREDDY,AXISBANK,DRREDDY,60,1.5,10,5420,-0.010192890500315112,-0.00863566546400998,0.3481549815498155,-0.7849272764419575
AXISBANK|DRREDDY,AXISBANK,DRREDDY,60,2.0,10,2400,-0.011483681423606059,-0.009283263071004452,0.3408333333333333,-0.823161645072245
AXISBANK|DRREDDY,AXISBANK,DRREDDY,120,1.0,10,9449,-0.010299687333299739,-0.009119651783125338,0.3309344904222669,-0.7883802874480372
AXISBANK|DRREDDY,AXISBANK,DRREDDY,120,1.5,10,5437,-0.011208298210504768,-0.009167971303916209,0.33897369873091776,-0.8156165417278406
AXISBANK|DRREDDY,AXISBANK,DRREDDY,120,2.0,10,2550,-0.012932593334878752,-0.009723479811076921,0.3341176470588235,-0.8580871451573776
AXISBANK|HCLTECH,AXISBANK,HCLTECH,60,1.0,10,9406,-0.009991758012921018,-0.009014180163931896,0.3418031044014459,-0.7782714952944341
AXISBANK|HCLTECH,AXISBANK,HCLTECH,60,1.5,10,5371,-0.009678131704449785,-0.008736334119465172,0.34816607708061814,-0.7674826377596651
AXISBANK|HCLTECH,AXISBANK,HCLTECH,60,2.0,10,2473,-0.01078095669283721,-0.009237709842339261,0.3400727860897695,-0.8032701566523778
AXISBANK|HCLTECH,AXISBANK,HCLTECH,120,1.0,10,9357,-0.009951636681139988,-0.008934287293629755,0.3441273912578818,-0.776919543569242
AXISBANK|HCLTECH,AXISBANK,HCLTECH,120,1.5,10,5558,-0.00955130386835557,-0.008327006099794872,0.3540842029507017,-0.7629730703770871
AXISBANK|HCLTECH,AXISBANK,HCLTECH,120,2.0,10,2473,-0.009406332772130519,-0.007228879950588352,0.36959158916296,-0.7577118980589036
AXISBANK|HDFCBANK,AXISBANK,HDFCBANK,60,1.0,10,9206,-0.007293425892435741,-0.007425525656047597,0.3276124266782533,-0.6664701603911087
AXISBANK|HDFCBANK,AXISBANK,HDFCBANK,60,1.5,10,5074,-0.006787518587222507,-0.007187069541627295,0.33543555380370516,-0.6399811126120658
AXISBANK|HDFCBANK,AXISBANK,HDFCBANK,60,2.0,10,2272,-0.007176734939867914,-0.007289441729025905,0.34330985915492956,-0.6605374805834885
AXISBANK|HDFCBANK,AXISBANK,HDFCBANK,120,1.0,10,8881,-0.006786181101782273,-0.006862823695940657,0.3373493975903614,-0.6399083837136497
AXISBANK|HDFCBANK,AXISBANK,HDFCBANK,120,1.5,10,4887,-0.006455055722754242,-0.006801075936501238,0.34683855125844076,-0.62144615339584
AXISBANK|HDFCBANK,AXISBANK,HDFCBANK,120,2.0,10,2263,-0.00627345813211391,-0.007309574117338655,0.34865223155103847,-0.6109248801926487
AXISBANK|HINDUNILVR,AXISBANK,HINDUNILVR,60,1.0,10,9283,-0.008127270454836811,-0.007963080237012369,0.3409458149305182,-0.7059694229917064
AXISBANK|HINDUNILVR,AXISBANK,HINDUNILVR,60,1.5,10,5252,-0.007693974939914728,-0.007690690876002718,0.3509139375476009,-0.6860617410951917
AXISBANK|HINDUNILVR,AXISBANK,HINDUNILVR,60,2.0,10,2291,-0.00784251101398566,-0.008402534011163249,0.3483195111305107,-0.693032618415496
AXISBANK|HINDUNILVR,AXISBANK,HINDUNILVR,120,1.0,10,9266,-0.00883707962714802,-0.008363533726865977,0.3325059356788258,-0.7359069375733478
AXISBANK|HINDUNILVR,AXISBANK,HINDUNILVR,120,1.5,10,5404,-0.008824072163193123,-0.008741109176992588,0.32568467801628426,-0.7353865576754709
AXISBANK|HINDUNILVR,AXISBANK,HINDUNILVR,120,2.0,10,2549,-0.008878649729129622,-0.008923097089039999,0.33111023930953315,-0.7375631955880606
AXISBANK|ICICIBANK,AXISBANK,ICICIBANK,60,1.0,10,8968,-0.008083302548647373,-0.007699464778466503,0.30385816235504015,-0.7040078765579525
AXISBANK|ICICIBANK,AXISBANK,ICICIBANK,60,1.5,10,4966,-0.007679123966304778,-0.0072040886295660495,0.3217881594844946,-0.6853561889477877
AXISBANK|ICICIBANK,AXISBANK,ICICIBANK,60,2.0,10,2212,-0.007975673410706671,-0.007384048953235736,0.3340867992766727,-0.6991511753151158
AXISBANK|ICICIBANK,AXISBANK,ICICIBANK,120,1.0,10,8909,-0.008447898259147421,-0.008185524360207263,0.29868672129307444,-0.7198885166110505
AXISBANK|ICICIBANK,AXISBANK,ICICIBANK,120,1.5,10,5006,-0.008183171952949611,-0.007792217739752391,0.31402317219336795,-0.7084447295028098
AXISBANK|ICICIBANK,AXISBANK,ICICIBANK,120,2.0,10,2303,-0.009155520054811433,-0.008016477162282178,0.3117672600955276,-0.7483342377522013
AXISBANK|INFY,AXISBANK,INFY,60,1.0,10,9407,-0.010006186177577911,-0.009697497231096187,0.33804613585627724,-0.7787556828422488
AXISBANK|INFY,AXISBANK,INFY,60,1.5,10,5472,-0.010788710479749006,-0.010027831803670945,0.33881578947368424,-0.8035013255037555
AXISBANK|INFY,AXISBANK,INFY,60,2.0,10,2564,-0.01160200715767266,-0.010804924018134347,0.3358034321372855,-0.8263086382022828
AXISBANK|INFY,AXISBANK,INFY,120,1.0,10,9465,-0.009611302401298495,-0.009242913541224054,0.343581616481775,-0.7651171408808721
AXISBANK|INFY,AXISBANK,INFY,120,1.5,10,5437,-0.00915146461952821,-0.008825590750011235,0.3527680706271841,-0.7481796839090884
AXISBANK|INFY,AXISBANK,INFY,120,2.0,10,2483,-0.010025528334824667,-0.00927452892316004,0.35521546516310915,-0.779403129244356
AXISBANK|ITC,AXISBANK,ITC,60,1.0,10,9197,-0.008870293619010091,-0.007331047946363264,0.33978471240621944,-0.7372310976844225
AXISBANK|ITC,AXISBANK,ITC,60,1.5,10,5221,-0.00958789930695626,-0.007869455425463624,0.34054778778011874,-0.7642831237639016
AXISBANK|ITC,AXISBANK,ITC,60,2.0,10,2417,-0.011967815982115089,-0.0090528345746913,0.3289201489449731,-0.8356901044471526
AXISBANK|ITC,AXISBANK,ITC,120,1.0,10,9056,-0.008341053600402189,-0.006902550482535975,0.3444125441696113,-0.7153244666116627
AXISBANK|ITC,AXISBANK,ITC,120,1.5,10,5001,-0.008768595181987882,-0.006904655337032729,0.35432913417316536,-0.7331556715875465
AXISBANK|ITC,AXISBANK,ITC,120,2.0,10,2373,-0.011484086082286763,-0.008362469110058258,0.34513274336283184,-0.8231725033137968
AXISBANK|KOTAKBANK,AXISBANK,KOTAKBANK,60,1.0,10,9281,-0.008675595519841199,-0.007606164533236677,0.3229177890313544,-0.7293739059540463
AXISBANK|KOTAKBANK,AXISBANK,KOTAKBANK,60,1.5,10,5258,-0.008789383137060274,-0.007428693357743259,0.3305439330543933,-0.7339937942445254
AXISBANK|KOTAKBANK,AXISBANK,KOTAKBANK,60,2.0,10,2353,-0.008050691238358743,-0.0069712288586674664,0.32256693582660434,-0.7025445925743871
AXISBANK|KOTAKBANK,AXISBANK,KOTAKBANK,120,1.0,10,9172,-0.008559526412639927,-0.008040046128500039,0.31945050152638466,-0.724579272538074
AXISBANK|KOTAKBANK,AXISBANK,KOTAKBANK,120,1.5,10,5196,-0.0077106759941967355,-0.006979531047840035,0.3448806774441878,-0.6868533110892077
AXISBANK|KOTAKBANK,AXISBANK,KOTAKBANK,120,2.0,10,2346,-0.008980911738393186,-0.006966108775157731,0.3350383631713555,-0.7415937921629095
AXISBANK|LT,AXISBANK,LT,60,1.0,10,9018,-0.007661496150113942,-0.0077786376622398625,0.3317808826790863,-0.6845166676424029
AXISBANK|LT,AXISBANK,LT,60,1.5,10,4961,-0.007015729033561142,-0.007360765775440363,0.3410602701068333,-0.652179329368626
AXISBANK|LT,AXISBANK,LT,60,2.0,10,2234,-0.006973931702927411,-0.006936546478538605,0.3531781557743957,-0.6499763246768886
AXISBANK|LT,AXISBANK,LT,120,1.0,10,9049,-0.007396154322487476,-0.0076823563936609385,0.32953917559951373,-0.6716076588189125
AXISBANK|LT,AXISBANK,LT,120,1.5,10,4950,-0.006665424723667019,-0.007211115483870008,0.3464646464646465,-0.6332814727859224
AXISBANK|LT,AXISBANK,LT,120,2.0,10,2107,-0.006223644407293041,-0.006733415588556629,0.3654485049833887,-0.6079883820954644
AXISBANK|M&M,AXISBANK,M&M,60,1.0,10,9477,-0.009983982110072802,-0.009754696853719895,0.3119130526537934,-0.7780101113212837
AXISBANK|M&M,AXISBANK,M&M,60,1.5,10,5414,-0.009878026725346671,-0.00948118266211785,0.3152936830439601,-0.7744178121877545
AXISBANK|M&M,AXISBANK,M&M,60,2.0,10,2435,-0.01030010992954166,-0.00988009847106562,0.32813141683778235,-0.7883938410737099
AXISBANK|M&M,AXISBANK,M&M,120,1.0,10,9430,-0.009637225560258233,-0.00943432188764042,0.3170731707317073,-0.766037544287074
AXISBANK|M&M,AXISBANK,M&M,120,1.5,10,5387,-0.009150444974726833,-0.009165082420304279,0.322257286059031,-0.748140810112573
AXISBANK|M&M,AXISBANK,M&M,120,2.0,10,2426,-0.008933301148135179,-0.009155361696574525,0.3190436933223413,-0.7397249567809077
AXISBANK|MARUTI,AXISBANK,MARUTI,60,1.0,10,9429,-0.009894993534118369,-0.008684800075499573,0.3135009014741754,-0.7749969117115013
AXISBANK|MARUTI,AXISBANK,MARUTI,60,1.5,10,5281,-0.009844397300656157,-0.008778624183748899,0.31793220980874837,-0.7732656166558486
AXISBANK|MARUTI,AXISBANK,MARUTI,60,2.0,10,2411,-0.009576046371769686,-0.008454894324071136,0.3226876814599751,-0.7638595986406655
AXISBANK|MARUTI,AXISBANK,MARUTI,120,1.0,10,9461,-0.010128921985818167,-0.008908608455593419,0.3082126625092485,-0.7828322720679457
AXISBANK|MARUTI,AXISBANK,MARUTI,120,1.5,10,5456,-0.010567150917069681,-0.009183724388827315,0.30168621700879766,-0.796788294453136
AXISBANK|MARUTI,AXISBANK,MARUTI,120,2.0,10,2544,-0.009969901259192272,-0.009179110011642767,0.3191823899371069,-0.7775360097562074
AXISBANK|NESTLEIND,AXISBANK,NESTLEIND,60,1.0,10,9273,-0.0073808771765003205,-0.00731272893266924,0.3499406880189798,-0.6708486468558362
AXISBANK|NESTLEIND,AXISBANK,NESTLEIND,60,1.5,10,5121,-0.00705004111471377,-0.006588654274173041,0.36574887717242727,-0.6539775119904562
AXISBANK|NESTLEIND,AXISBANK,NESTLEIND,60,2.0,10,2217,-0.0074360910391530685,-0.006756517477239526,0.36941813261163736,-0.6735836251367104
AXISBANK|NESTLEIND,AXISBANK,NESTLEIND,120,1.0,10,9101,-0.007690682264975373,-0.007607587832324493,0.3529282496428964,-0.6859054457302087
AXISBANK|NESTLEIND,AXISBANK,NESTLEIND,120,1.5,10,5123,-0.007474457974780751,-0.007143611999529113,0.3656060901815343,-0.6754707983106538
AXISBANK|NESTLEIND,AXISBANK,NESTLEIND,120,2.0,10,2306,-0.007554365848404584,-0.00607741787626041,0.3829141370338248,-0.6793665437646501
AXISBANK|ONGC,AXISBANK,ONGC,60,1.0,10,9213,-0.009149409400300306,-0.007755557317112721,0.3596005644198415,-0.7481013229002187
AXISBANK|ONGC,AXISBANK,ONGC,60,1.5,10,5166,-0.008565910963692823,-0.006731300823702472,0.37475803329461865,-0.7248451877982551
AXISBANK|ONGC,AXISBANK,ONGC,60,2.0,10,2266,-0.008757403151430684,-0.005956888813833108,0.3971756398940865,-0.7327033488283514
AXISBANK|ONGC,AXISBANK,ONGC,120,1.0,10,9311,-0.009435585923431567,-0.00802576678437484,0.35817849855010203,-0.7587827892014172
AXISBANK|ONGC,AXISBANK,ONGC,120,1.5,10,5161,-0.0090407275383714,-0.0077164595366600655,0.36717690370083317,-0.7439228305508634
AXISBANK|ONGC,AXISBANK,ONGC,120,2.0,10,2298,-0.00803137150674275,-0.006208363233327454,0.38511749347258484,-0.7016743205007089
AXISBANK|RELIANCE,AXISBANK,RELIANCE,60,1.0,10,9629,-0.008966255025678483,-0.008429269227152363,0.32609824488524247,-0.7410199038803187
AXISBANK|RELIANCE,AXISBANK,RELIANCE,60,1.5,10,5421,-0.009013623398695034,-0.008378584923809962,0.3279837668326877,-0.742870075856693
AXISBANK|RELIANCE,AXISBANK,RELIANCE,60,2.0,10,2412,-0.010179258729251269,-0.008545465940089704,0.3312603648424544,-0.784482518225524
AXISBANK|RELIANCE,AXISBANK,RELIANCE,120,1.0,10,9289,-0.009053533233225787,-0.007928046008621384,0.33760361718161264,-0.7444187274820102
AXISBANK|RELIANCE,AXISBANK,RELIANCE,120,1.5,10,5363,-0.008870742949928977,-0.007760369605016656,0.33749766921499164,-0.7372489661133292
AXISBANK|RELIANCE,AXISBANK,RELIANCE,120,2.0,10,2422,-0.010163880625941299,-0.008885424996539777,0.3129644921552436,-0.7839796864018811
AXISBANK|SBIN,AXISBANK,SBIN,60,1.0,10,9098,-0.00950283761170108,-0.00834926477428637,0.3066608045724335,-0.7612269240933385
AXISBANK|SBIN,AXISBANK,SBIN,60,1.5,10,5130,-0.0099291241917216,-0.00865788894161152,0.31267056530214427,-0.7761573666221849
AXISBANK|SBIN,AXISBANK,SBIN,60,2.0,10,2354,-0.009928150431888423,-0.008883512364361862,0.3130841121495327,-0.7761243409657487
AXISBANK|SBIN,AXISBANK,SBIN,120,1.0,10,9296,-0.009105942339529346,-0.008264563552126368,0.3057228915662651,-0.7464383339625877
AXISBANK|SBIN,AXISBANK,SBIN,120,1.5,10,5365,-0.009271064786317479,-0.008200633152973893,0.31947809878844363,-0.7526983144974739
AXISBANK|SBIN,AXISBANK,SBIN,120,2.0,10,2484,-0.009612611128971056,-0.0079211383482757,0.33172302737520126,-0.7651636934270682
AXISBANK|SUNPHARMA,AXISBANK,SUNPHARMA,60,1.0,10,9274,-0.009312844096931783,-0.008805181275003713,0.3477463877507009,-0.7542577270882742
AXISBANK|SUNPHARMA,AXISBANK,SUNPHARMA,60,1.5,10,5308,-0.010791936889907079,-0.009810484871059021,0.33440090429540315,-0.8035974371180411
AXISBANK|SUNPHARMA,AXISBANK,SUNPHARMA,60,2.0,10,2296,-0.011046583293324893,-0.01037478703647519,0.32447735191637633,-0.8110376483970387
AXISBANK|SUNPHARMA,AXISBANK,SUNPHARMA,120,1.0,10,9263,-0.009551465767667888,-0.00927332783616935,0.34178991687358307,-0.762978881990006
AXISBANK|SUNPHARMA,AXISBANK,SUNPHARMA,120,1.5,10,5352,-0.01058447869345504,-0.009267391911700932,0.34491778774289983,-0.7973214206002955
AXISBANK|SUNPHARMA,AXISBANK,SUNPHARMA,120,2.0,10,2609,-0.011883433114283819,-0.010240011189305065,0.3319279417401303,-0.8335717223736004
AXISBANK|TCS,AXISBANK,TCS,60,1.0,10,9575,-0.009626369787206065,-0.009230540984490405,0.33723237597911226,-0.7656525461920247
AXISBANK|TCS,AXISBANK,TCS,60,1.5,10,5453,-0.009480065324225124,-0.009162355243848529,0.3438474234366404,-0.7604020757498099
AXISBANK|TCS,AXISBANK,TCS,60,2.0,10,2513,-0.009580519386098274,-0.008972952789333462,0.35455630720254677,-0.7640195156262372
AXISBANK|TCS,AXISBANK,TCS,120,1.0,10,9281,-0.009552881530573935,-0.009013605758942812,0.33832561146428186,-0.7630296968425017
AXISBANK|TCS,AXISBANK,TCS,120,1.5,10,5459,-0.009431127279299893,-0.008604328095844622,0.34456860230811504,-0.7586198726231316
AXISBANK|TCS,AXISBANK,TCS,120,2.0,10,2489,-0.009880616426760233,-0.00881730156647111,0.3459220570510245,-0.7745062977542542
AXISBANK|TECHM,AXISBANK,TECHM,60,1.0,10,9392,-0.009731692273192859,-0.008833290762118053,0.34827512776831343,-0.7693613779086957
AXISBANK|TECHM,AXISBANK,TECHM,60,1.5,10,5256,-0.009697854770007093,-0.00832932044390092,0.3563546423135464,-0.7681762240110369
AXISBANK|TECHM,AXISBANK,TECHM,60,2.0,10,2315,-0.00961653058060441,-0.008300987145919494,0.3619870410367171,-0.7653030568068078
AXISBANK|TECHM,AXISBANK,TECHM,120,1.0,10,9378,-0.009737315613149543,-0.009225487809314996,0.3402644487097462,-0.7695577505740286
AXISBANK|TECHM,AXISBANK,TECHM,120,1.5,10,5312,-0.009354185461443374,-0.008707106349812498,0.3490210843373494,-0.7557911781262419
AXISBANK|TECHM,AXISBANK,TECHM,120,2.0,10,2301,-0.008966247128064266,-0.007713067048092128,0.36332029552368533,-0.7410195943056774
AXISBANK|ULTRACEMCO,AXISBANK,ULTRACEMCO,60,1.0,10,9196,-0.009147382767819819,-0.0077650766158841806,0.3315571987820792,-0.748024028122852
AXISBANK|ULTRACEMCO,AXISBANK,ULTRACEMCO,60,1.5,10,5172,-0.00949728144116734,-0.008069995986233296,0.33101314771848417,-0.7610259313161838
AXISBANK|ULTRACEMCO,AXISBANK,ULTRACEMCO,60,2.0,10,2424,-0.010748813695421371,-0.009236686720032828,0.32466996699669964,-0.8023089713043273
AXISBANK|ULTRACEMCO,AXISBANK,ULTRACEMCO,120,1.0,10,9164,-0.008296008944027109,-0.007292851646875498,0.34460934089917067,-0.713378242590902
AXISBANK|ULTRACEMCO,AXISBANK,ULTRACEMCO,120,1.5,10,5129,-0.008289862234380496,-0.006852433863241601,0.356014817703256,-0.7131116416938261
AXISBANK|ULTRACEMCO,AXISBANK,ULTRACEMCO,120,2.0,10,2396,-0.009294175575153213,-0.007839814974799407,0.34390651085141904,-0.753562135432087
AXISBANK|WIPRO,AXISBANK,WIPRO,60,1.0,10,9628,-0.010043952073860841,-0.009896134086939805,0.32125051931865395,-0.7800180828950829
AXISBANK|WIPRO,AXISBANK,WIPRO,60,1.5,10,5576,-0.010003735255607217,-0.009887074381938966,0.32586083213773315,-0.7786735076950295
AXISBANK|WIPRO,AXISBANK,WIPRO,60,2.0,10,2443,-0.010059556162486952,-0.009644077759074197,0.33851821530904624,-0.7805375892232721
AXISBANK|WIPRO,AXISBANK,WIPRO,120,1.0,10,9641,-0.009988069647494057,-0.009641495513628523,0.3257960792448916,-0.7781475504501328
AXISBANK|WIPRO,AXISBANK,WIPRO,120,1.5,10,5613,-0.00971929566703179,-0.009655037936037126,0.32264386246214144,-0.7689278886787485
AXISBANK|WIPRO,AXISBANK,WIPRO,120,2.0,10,2439,-0.009358222657020415,-0.008776492960520868,0.3415334153341533,-0.75594041705988
BAJAJ-AUTO|BHARTIARTL,BAJAJ-AUTO,BHARTIARTL,60,1.0,10,9283,-0.008857489215327388,-0.008300890249881336,0.3415921577076376,-0.7367214006002769
BAJAJ-AUTO|BHARTIARTL,BAJAJ-AUTO,BHARTIARTL,60,1.5,10,5264,-0.008675644750654875,-0.007779133684607831,0.35467325227963525,-0.7293759219076712
BAJAJ-AUTO|BHARTIARTL,BAJAJ-AUTO,BHARTIARTL,60,2.0,10,2315,-0.00832606521163767,-0.007540570746882285,0.3619870410367171,-0.7146783318094515
BAJAJ-AUTO|BHARTIARTL,BAJAJ-AUTO,BHARTIARTL,120,1.0,10,9376,-0.009052867235013981,-0.008588386071129984,0.34012372013651876,-0.744392960420029
BAJAJ-AUTO|BHARTIARTL,BAJAJ-AUTO,BHARTIARTL,120,1.5,10,5394,-0.008582705659288443,-0.008240363558457121,0.3518724508713385,-0.7255434663248973
BAJAJ-AUTO|BHARTIARTL,BAJAJ-AUTO,BHARTIARTL,120,2.0,10,2363,-0.008614812277123435,-0.008016131679887566,0.34617012272534914,-0.7268734781755686
BAJAJ-AUTO|BPCL,BAJAJ-AUTO,BPCL,60,1.0,10,9521,-0.009748684357043739,-0.00951416277542637,0.3456569688057977,-0.7699542513427281
BAJAJ-AUTO|BPCL,BAJAJ-AUTO,BPCL,60,1.5,10,5377,-0.009371760546599498,-0.009152762089156876,0.35726241398549374,-0.7564401976319977
BAJAJ-AUTO|BPCL,BAJAJ-AUTO,BPCL,60,2.0,10,2456,-0.009706846439734072,-0.009219862115272356,0.36156351791530944,-0.7684917449018562
BAJAJ-AUTO|BPCL,BAJAJ-AUTO,BPCL,120,1.0,10,9140,-0.009582328053700599,-0.009272371496052407,0.34726477024070024,-0.764084147663967
BAJAJ-AUTO|BPCL,BAJAJ-AUTO,BPCL,120,1.5,10,5339,-0.01043009149810994,-0.0102462389989314,0.34051320471998503,-0.7925219889388295
BAJAJ-AUTO|BPCL,BAJAJ-AUTO,BPCL,120,2.0,10,2555,-0.009374654733732078,-0.009181988629996293,0.3686888454011742,-0.7565469108588408
BAJAJ-AUTO|BRITANNIA,BAJAJ-AUTO,BRITANNIA,60,1.0,10,9380,-0.008351652833440495,-0.008237901803348902,0.3226012793176972,-0.7157805116459703
BAJAJ-AUTO|BRITANNIA,BAJAJ-AUTO,BRITANNIA,60,1.5,10,5270,-0.008015482319160855,-0.007950495922441025,0.33567362428842507,-0.7009566848450435
BAJAJ-AUTO|BRITANNIA,BAJAJ-AUTO,BRITANNIA,60,2.0,10,2390,-0.008070656296733638,-0.008251519185202809,0.34811715481171546,-0.7034412843367895
BAJAJ-AUTO|BRITANNIA,BAJAJ-AUTO,BRITANNIA,120,1.0,10,9287,-0.008618568967476115,-0.008700207931704868,0.3151717454506299,-0.7270286795306697
BAJAJ-AUTO|BRITANNIA,BAJAJ-AUTO,BRITANNIA,120,1.5,10,5505,-0.008520986066423916,-0.008674020995145939,0.31553133514986376,-0.7229686447985622
BAJAJ-AUTO|BRITANNIA,BAJAJ-AUTO,BRITANNIA,120,2.0,10,2475,-0.007803099391644294,-0.007661623724390099,0.33131313131313134,-0.6911981381529927
BAJAJ-AUTO|CIPLA,BAJAJ-AUTO,CIPLA,60,1.0,10,9061,-0.007483469056345011,-0.006901610203411519,0.3522789979031012,-0.6759124567698417
BAJAJ-AUTO|CIPLA,BAJAJ-AUTO,CIPLA,60,1.5,10,4939,-0.007257939887787456,-0.006467655385965266,0.3666734156711885,-0.6646769995619048
BAJAJ-AUTO|CIPLA,BAJAJ-AUTO,CIPLA,60,2.0,10,2140,-0.007316036037049091,-0.005612948397643291,0.3771028037383178,-0.6676077134799978
BAJAJ-AUTO|CIPLA,BAJAJ-AUTO,CIPLA,120,1.0,10,8832,-0.008596071059142632,-0.007341661057225869,0.3452219202898551,-0.7260979058583884
BAJAJ-AUTO|CIPLA,BAJAJ-AUTO,CIPLA,120,1.5,10,4967,-0.008534963979727382,-0.007396150156553393,0.34950674451379105,-0.7235538698901832
BAJAJ-AUTO|CIPLA,BAJAJ-AUTO,CIPLA,120,2.0,10,2301,-0.008649377540819672,-0.0071831583064024054,0.3594089526292916,-0.7282981832853721
BAJAJ-AUTO|DRREDDY,BAJAJ-AUTO,DRREDDY,60,1.0,10,9339,-0.00887754209812469,-0.008107158920656244,0.33247671056858336,-0.7375191988548202
BAJAJ-AUTO|DRREDDY,BAJAJ-AUTO,DRREDDY,60,1.5,10,5309,-0.008607546513447546,-0.007602171161591356,0.34978338670182707,-0.7265730565978676
BAJAJ-AUTO|DRREDDY,BAJAJ-AUTO,DRREDDY,60,2.0,10,2330,-0.008623333514405966,-0.0076739853363261955,0.35278969957081546,-0.7272253927839031
BAJAJ-AUTO|DRREDDY,BAJAJ-AUTO,DRREDDY,120,1.0,10,9362,-0.00959901714934688,-0.008360228251132897,0.3272804956205939,-0.7646796969634746
BAJAJ-AUTO|DRREDDY,BAJAJ-AUTO,DRREDDY,120,1.5,10,5470,-0.010059334458196704,-0.0089631258696529,0.3162705667276051,-0.7805302165721985
BAJAJ-AUTO|DRREDDY,BAJAJ-AUTO,DRREDDY,120,2.0,10,2444,-0.011567234589248764,-0.009584877979301697,0.31546644844517185,-0.8253896432007481
