scenario,allocation,warmup_trade_count,lot_size,capital_budget_rupees,worst_trade_budget_rupees,drawdown_budget_rupees,allowed_lots,capital_lot_cap,worst_trade_lot_cap,drawdown_lot_cap,trades,first_entry,last_expiry,years,total_pnl_points_per_lot,worst_trade_points_per_lot,max_drawdown_points_per_lot,peak_margin_points_per_lot,one_lot_total_pnl_rupees,one_lot_worst_trade_rupees,one_lot_max_drawdown_rupees,one_lot_peak_margin_rupees,total_pnl_rupees,worst_trade_rupees,max_drawdown_rupees,peak_margin_rupees,capital_utilization,annualized_return_on_margin,annualized_pnl_rupees,annualized_return_on_capital_budget,positive_years,negative_years,positive_folds,negative_folds,max_year_pnl_share,deployable_under_budgets,passes_maturity_robustness
base,def_full_resg0_ovg50,1,50,2000000,100000,25000,35,35,1064,503,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,101371.49999999999,-93.93749999999991,-49.68749999999886,56885.12500000036,3548002.4999999995,-3287.812499999997,-1739.0624999999602,1990979.3750000126,0.9954896875000063,0.3162062221825812,677067.8751959247,0.33853393759796235,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,50,2000000,100000,50000,35,35,1064,1006,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,101371.49999999999,-93.93749999999991,-49.68749999999886,56885.12500000036,3548002.4999999995,-3287.812499999997,-1739.0624999999602,1990979.3750000126,0.9954896875000063,0.3162062221825812,677067.8751959247,0.33853393759796235,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,50,2000000,100000,100000,35,35,1064,2012,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,101371.49999999999,-93.93749999999991,-49.68749999999886,56885.12500000036,3548002.4999999995,-3287.812499999997,-1739.0624999999602,1990979.3750000126,0.9954896875000063,0.3162062221825812,677067.8751959247,0.33853393759796235,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,50,2000000,100000,200000,35,35,1064,4025,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,101371.49999999999,-93.93749999999991,-49.68749999999886,56885.12500000036,3548002.4999999995,-3287.812499999997,-1739.0624999999602,1990979.3750000126,0.9954896875000063,0.3162062221825812,677067.8751959247,0.33853393759796235,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,10000,25000,2,2,81,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,10000,50000,2,2,81,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,10000,100000,2,2,81,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,10000,200000,2,2,81,3096,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,25000,25000,2,2,204,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,25000,50000,2,2,204,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,25000,100000,2,2,204,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,25000,200000,2,2,204,3096,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,50000,25000,2,2,409,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,50000,50000,2,2,409,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,50000,100000,2,2,409,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,50000,200000,2,2,409,3096,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,100000,25000,2,2,818,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,100000,50000,2,2,818,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,100000,100000,2,2,818,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,200000,100000,200000,2,2,818,3096,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,263565.89999999997,-244.23749999999978,-129.18749999999704,147901.32500000094,0.7395066250000047,0.3162062221825812,50296.47072884012,0.2514823536442006,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,10000,25000,6,6,81,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,10000,50000,6,6,81,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,10000,100000,6,6,81,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,10000,200000,6,6,81,3096,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,25000,25000,6,6,204,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,25000,50000,6,6,204,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,25000,100000,6,6,204,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,25000,200000,6,6,204,3096,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,50000,25000,6,6,409,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,50000,50000,6,6,409,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,50000,100000,6,6,409,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,50000,200000,6,6,409,3096,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,100000,25000,6,6,818,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,100000,50000,6,6,818,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,100000,100000,6,6,818,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,500000,100000,200000,6,6,818,3096,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,790697.7,-732.7124999999994,-387.56249999999113,443703.9750000028,0.8874079500000056,0.3162062221825812,150889.41218652038,0.30177882437304077,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,1000000,10000,25000,13,13,81,387,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,1713178.3499999999,-1587.5437499999987,-839.7187499999808,961358.6125000061,0.9613586125000061,0.3162062221825812,326927.0597374608,0.3269270597374608,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,1000000,10000,50000,13,13,81,774,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,1713178.3499999999,-1587.5437499999987,-839.7187499999808,961358.6125000061,0.9613586125000061,0.3162062221825812,326927.0597374608,0.3269270597374608,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,65,1000000,10000,100000,13,13,81,1548,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,131782.94999999998,-122.11874999999989,-64.59374999999852,73950.66250000047,1713178.3499999999,-1587.5437499999987,-839.7187499999808,961358.6125000061,0.9613586125000061,0.3162062221825812,326927.0597374608,0.3269270597374608,5,0,4,0,0.2761704473150738,True,True
