symbol,trade_date,expiry_date,entry_spot,expiry_spot,short_put_strike,long_put_strike,short_put_premium,long_put_premium,net_credit_points,spread_width_points,max_loss_points,max_loss_pct_collateral,pnl_points,return_on_max_loss,return_on_cash_equivalent,assigned_or_tested,_symbol,_entry_date,_expiry_date,strategy,variant,scenario,event_window_start,event_window_end,event_count,event_symbols,event_dates,event_sources,event_weight_pct,event_overlap_eligible,vetoed_by_overlay,broker_orders_allowed,allocation,residual_growth_weight,overlap_growth_weight,entry_date,weighted_pnl_points,weighted_return_on_margin,active_legs,has_defensive,has_growth
TCS,2019-07-25,2019-08-29,2127.9,2233.45,2000.0,1900.0,10.3,4.95,5.3500000000000005,100.0,94.65,0.047325,5.3500000000000005,0.0565240359218172,0.002675,False,TCS,2019-07-25,2019-08-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-07-24,2019-08-30,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2019-08-22,2019-09-26,2216.0,2087.6,2100.0,2000.0,16.15,6.0,10.15,100.0,89.85,0.0427857142857142,-2.2500000000000924,-0.0250417362270461,-0.0010714285714286,True,TCS,2019-08-22,2019-09-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-08-21,2019-09-27,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2019-09-26,2019-10-31,2087.6,2269.65,1980.0,1900.0,30.75,14.55,16.2,80.0,63.8,0.0322222222222222,16.2,0.2539184952978056,0.0081818181818181,False,TCS,2019-09-26,2019-10-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-09-25,2019-11-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2019-10-24,2019-11-28,2082.0,2077.35,1960.0,1900.0,19.5,8.0,11.5,60.0,48.5,0.0247448979591836,11.5,0.2371134020618556,0.0058673469387755,False,TCS,2019-10-24,2019-11-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-10-23,2019-11-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2019-12-26,2020-01-30,2201.95,2137.85,2080.0,2000.0,16.55,10.35,6.200000000000001,80.0,73.8,0.0354807692307692,6.200000000000001,0.0840108401084011,0.0029807692307692,False,TCS,2019-12-26,2020-01-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-12-25,2020-01-31,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-01-23,2020-02-27,2190.95,2105.5,2080.0,2000.0,18.0,9.15,8.85,80.0,71.15,0.0342067307692307,8.85,0.1243851018973998,0.0042548076923076,False,TCS,2020-01-23,2020-02-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-01-22,2020-02-28,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-03-26,2020-04-30,1790.95,2014.45,1700.0,1600.0,109.7,83.95,25.75,100.0,74.25,0.0436764705882352,25.75,0.3468013468013468,0.0151470588235294,False,TCS,2020-03-26,2020-04-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-03-25,2020-05-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-04-23,2020-05-28,1878.25,2004.3,1780.0,1700.0,59.4,38.3,21.1,80.0,58.9,0.0330898876404494,21.1,0.3582342954159593,0.0118539325842696,False,TCS,2020-04-23,2020-05-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-04-22,2020-05-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-05-21,2020-06-25,1991.2,2016.1,1850.0,1800.0,33.0,23.25,9.75,50.0,40.25,0.0217567567567567,9.75,0.2422360248447205,0.0052702702702702,False,TCS,2020-05-21,2020-06-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-05-20,2020-06-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-06-25,2020-07-30,2016.1,2279.5,1900.0,1820.0,38.7,11.3,27.4,80.0,52.6,0.0276842105263157,27.4,0.5209125475285172,0.0144210526315789,False,TCS,2020-06-25,2020-07-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-06-24,2020-07-31,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-07-23,2020-08-27,2171.2,2248.4,2000.0,1900.0,19.75,9.15,10.6,100.0,89.4,0.0447,10.6,0.1185682326621923,0.0053,False,TCS,2020-07-23,2020-08-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-07-22,2020-08-28,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-08-20,2020-09-24,2252.85,2332.25,2140.0,2100.0,39.0,28.9,10.1,40.0,29.9,0.0139719626168224,10.1,0.3377926421404683,0.0047196261682243,False,TCS,2020-08-20,2020-09-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-08-19,2020-09-25,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-09-24,2020-10-29,2332.25,2632.65,2200.0,2100.0,50.7,27.05,23.65,100.0,76.35,0.0347045454545454,23.65,0.3097576948264571,0.01075,False,TCS,2020-09-24,2020-10-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-09-23,2020-10-30,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-10-22,2020-11-26,2671.15,2720.6,2500.0,2400.0,24.8,12.5,12.3,100.0,87.7,0.03508,12.3,0.1402508551881414,0.00492,False,TCS,2020-10-22,2020-11-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-10-21,2020-11-27,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-11-26,2020-12-31,2720.6,2862.75,2550.0,2450.0,23.35,9.0,14.35,100.0,85.65,0.0335882352941176,14.35,0.1675423234092236,0.0056274509803921,False,TCS,2020-11-26,2020-12-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-11-25,2021-01-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2020-12-24,2021-01-28,2909.35,3196.55,2750.0,2650.0,36.65,18.15,18.5,100.0,81.5,0.0296363636363636,18.5,0.2269938650306748,0.0067272727272727,False,TCS,2020-12-24,2021-01-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-12-23,2021-01-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-01-21,2021-02-25,3273.85,2995.3,3100.0,3000.0,45.15,24.0,21.15,100.0,78.85,0.0254354838709677,-78.85,-1.0,-0.0254354838709677,True,TCS,2021-01-21,2021-02-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-01-20,2021-02-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-02-18,2021-03-25,3057.35,3064.85,2900.0,2800.0,45.25,24.3,20.95,100.0,79.05,0.0272586206896551,20.95,0.265022137887413,0.0072241379310344,False,TCS,2021-02-18,2021-03-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-02-17,2021-03-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-03-25,2021-04-29,3064.85,3115.25,2900.0,2800.0,39.4,20.4,19.0,100.0,81.0,0.0279310344827586,19.0,0.2345679012345679,0.006551724137931,False,TCS,2021-03-25,2021-04-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-03-24,2021-04-30,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-04-22,2021-05-27,3118.8,3180.0,2900.0,2800.0,22.3,10.45,11.85,100.0,88.15,0.0303965517241379,11.85,0.1344299489506523,0.0040862068965517,False,TCS,2021-04-22,2021-05-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-04-21,2021-05-28,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-05-20,2021-06-24,3060.0,3373.6,2900.0,2800.0,22.6,11.25,11.35,100.0,88.65,0.0305689655172413,11.35,0.1280315848843767,0.0039137931034482,False,TCS,2021-05-20,2021-06-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-05-19,2021-06-25,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-06-24,2021-07-29,3373.6,3195.8,3200.0,3050.0,39.4,16.25,23.15,150.0,126.85,0.039640625,18.95000000000018,0.1493890421757996,0.005921875,True,TCS,2021-06-24,2021-07-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-06-23,2021-07-30,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-07-22,2021-08-26,3216.35,3671.85,3000.0,2900.0,10.45,6.15,4.299999999999999,100.0,95.7,0.0319,4.299999999999999,0.044932079414838,0.0014333333333333,False,TCS,2021-07-22,2021-08-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-07-21,2021-08-27,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-08-26,2021-09-30,3671.85,3775.55,3480.0,3360.0,31.25,14.5,16.75,120.0,103.25,0.029669540229885,16.75,0.162227602905569,0.0048132183908045,False,TCS,2021-08-26,2021-09-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-08-25,2021-10-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-09-23,2021-10-28,3869.25,3421.65,3600.0,3500.0,40.3,22.55,17.749999999999996,100.0,82.25,0.0228472222222222,-82.25,-1.0,-0.0228472222222222,True,TCS,2021-09-23,2021-10-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-09-22,2021-10-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-10-21,2021-11-25,3532.5,3445.9,3300.0,3200.0,32.65,20.65,12.0,100.0,88.0,0.0266666666666666,12.0,0.1363636363636363,0.0036363636363636,False,TCS,2021-10-21,2021-11-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-10-20,2021-11-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-11-25,2021-12-30,3445.9,3733.75,3220.0,3100.0,14.85,7.95,6.9,120.0,113.1,0.0351242236024844,6.9,0.0610079575596817,0.0021428571428571,False,TCS,2021-11-25,2021-12-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-11-24,2021-12-31,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2021-12-23,2022-01-27,3662.7,3649.25,3440.0,3300.0,30.0,11.1,18.9,140.0,121.1,0.035203488372093,18.9,0.1560693641618497,0.0054941860465116,False,TCS,2021-12-23,2022-01-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-12-22,2022-01-28,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-01-20,2022-02-24,3826.55,3401.65,3600.0,3500.0,20.55,10.4,10.15,100.0,89.85,0.0249583333333333,-89.85,-1.0,-0.0249583333333333,True,TCS,2022-01-20,2022-02-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-01-19,2022-02-25,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-02-24,2022-03-31,3401.65,3739.95,3220.0,3100.0,56.25,35.0,21.25,120.0,98.75,0.030667701863354,21.25,0.2151898734177215,0.0065993788819875,False,TCS,2022-02-24,2022-03-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-02-23,2022-04-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-03-24,2022-04-28,3749.85,3584.3,3520.0,3400.0,40.0,20.8,19.2,120.0,100.8,0.0286363636363636,19.2,0.1904761904761904,0.0054545454545454,False,TCS,2022-03-24,2022-04-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-03-23,2022-04-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-04-21,2022-05-26,3628.65,3226.95,3440.0,3300.0,26.5,10.9,15.6,140.0,124.4,0.0361627906976744,-124.4,-1.0,-0.0361627906976744,True,TCS,2022-04-21,2022-05-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-04-20,2022-05-27,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-05-26,2022-06-30,3226.95,3267.1,3050.0,2950.0,41.4,25.2,16.2,100.0,83.8,0.0274754098360655,16.2,0.1933174224343675,0.005311475409836,False,TCS,2022-05-26,2022-06-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-05-25,2022-07-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-06-23,2022-07-28,3308.8,3260.5,3100.0,3000.0,40.95,25.95,15.000000000000004,100.0,85.0,0.0274193548387096,15.000000000000004,0.1764705882352941,0.0048387096774193,False,TCS,2022-06-23,2022-07-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-06-22,2022-07-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-07-21,2022-08-25,3177.3,3218.2,3000.0,2900.0,23.25,12.6,10.65,100.0,89.35,0.0297833333333333,10.65,0.119194180190263,0.00355,False,TCS,2022-07-21,2022-08-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-07-20,2022-08-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-08-25,2022-09-29,3218.2,2997.3,3040.0,3000.0,28.4,21.9,6.5,40.0,33.5,0.0110197368421052,-33.5,-1.0,-0.0110197368421052,True,TCS,2022-08-25,2022-09-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-08-24,2022-09-30,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-09-22,2022-10-27,3007.4,3157.4,2800.0,2700.0,35.7,21.6,14.1,100.0,85.9,0.0306785714285714,14.1,0.1641443538998836,0.0050357142857142,False,TCS,2022-09-22,2022-10-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-09-21,2022-10-28,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-10-20,2022-11-24,3157.3,3380.15,2980.0,2900.0,30.0,11.15,18.85,80.0,61.15,0.0205201342281879,18.85,0.3082583810302535,0.0063255033557046,False,TCS,2022-10-20,2022-11-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-10-19,2022-11-25,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-11-24,2022-12-29,3380.15,3268.75,3200.0,3100.0,14.85,7.6,7.25,100.0,92.75,0.028984375,7.25,0.0781671159029649,0.002265625,False,TCS,2022-11-24,2022-12-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-11-23,2022-12-30,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2022-12-21,2023-01-25,3268.55,3429.75,3100.0,3000.0,25.5,13.6,11.9,100.0,88.1,0.0284193548387096,11.9,0.1350737797956867,0.0038387096774193,False,TCS,2022-12-21,2023-01-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-12-20,2023-01-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-01-19,2023-02-23,3373.1,3413.8,3200.0,3125.0,12.05,7.7,4.3500000000000005,75.0,70.65,0.022078125,4.3500000000000005,0.0615711252653927,0.001359375,False,TCS,2023-01-19,2023-02-23,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-01-18,2023-02-24,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-02-22,2023-03-29,3401.55,3138.9,3200.0,3100.0,13.8,7.65,6.15,100.0,93.85,0.0293281249999999,-54.94999999999991,-0.5855087906233342,-0.0171718749999999,True,TCS,2023-02-22,2023-03-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-02-21,2023-03-30,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-03-23,2023-04-27,3124.65,3187.95,2960.0,2900.0,29.7,20.4,9.3,60.0,50.7,0.0171283783783783,9.3,0.1834319526627219,0.0031418918918918,False,TCS,2023-03-23,2023-04-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-03-22,2023-04-28,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-04-20,2023-05-25,3104.8,3293.5,2900.0,2800.0,12.85,6.0,6.85,100.0,93.15,0.0321206896551724,6.85,0.0735373054213633,0.0023620689655172,False,TCS,2023-04-20,2023-05-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-04-19,2023-05-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-06-22,2023-07-27,3238.5,3396.9,3060.0,3000.0,18.0,11.35,6.65,60.0,53.35,0.0174346405228758,6.65,0.1246485473289597,0.002173202614379,False,TCS,2023-06-22,2023-07-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-06-21,2023-07-28,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-07-27,2023-08-31,3396.9,3356.8,3220.0,3100.0,9.85,7.65,2.1999999999999997,120.0,117.8,0.036583850931677,2.1999999999999997,0.0186757215619694,0.0006832298136645,False,TCS,2023-07-27,2023-08-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-07-26,2023-09-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-08-24,2023-09-28,3387.75,3536.75,3200.0,3100.0,14.55,8.0,6.550000000000001,100.0,93.45,0.029203125,6.550000000000001,0.0700909577314071,0.002046875,False,TCS,2023-08-24,2023-09-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-08-23,2023-09-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-09-21,2023-10-26,3585.3,3336.75,3400.0,3300.0,23.05,13.1,9.95,100.0,90.05,0.026485294117647,-53.3,-0.5918933925596891,-0.0156764705882352,True,TCS,2023-09-21,2023-10-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-09-20,2023-10-27,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-10-26,2023-11-30,3336.75,3487.6,3100.0,3000.0,11.5,6.4,5.1,100.0,94.9,0.0306129032258064,5.1,0.053740779768177,0.0016451612903225,False,TCS,2023-10-26,2023-11-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-10-25,2023-12-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-11-23,2023-12-28,3508.25,3799.9,3300.0,3200.0,11.0,5.95,5.05,100.0,94.95,0.0287727272727272,5.05,0.05318588730911,0.001530303030303,False,TCS,2023-11-23,2023-12-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-11-22,2023-12-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2023-12-21,2024-01-25,3787.5,3810.3,3500.0,3400.0,20.55,12.55,8.0,100.0,92.0,0.0262857142857142,8.0,0.0869565217391304,0.0022857142857142,False,TCS,2023-12-21,2024-01-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-12-20,2024-01-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-01-25,2024-02-29,3810.3,4095.1,3600.0,3460.0,18.8,8.1,10.7,140.0,129.3,0.0359166666666666,10.7,0.082753286929621,0.0029722222222222,False,TCS,2024-01-25,2024-02-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-01-24,2024-03-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-02-22,2024-03-28,4087.1,3876.3,3860.0,3700.0,42.4,11.65,30.75,160.0,129.25,0.0334844559585492,30.75,0.2379110251450677,0.0079663212435233,False,TCS,2024-02-22,2024-03-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-02-21,2024-03-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-03-21,2024-04-25,3972.95,3852.2,3760.0,3600.0,31.0,11.2,19.8,160.0,140.2,0.0372872340425531,19.8,0.1412268188302425,0.0052659574468085,False,TCS,2024-03-21,2024-04-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-03-20,2024-04-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-04-25,2024-05-30,3852.2,3736.1,3650.0,3500.0,20.65,7.35,13.3,150.0,136.7,0.0374520547945205,13.3,0.0972933430870519,0.0036438356164383,False,TCS,2024-04-25,2024-05-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-04-24,2024-05-31,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-05-23,2024-06-27,3893.45,3934.15,3650.0,3500.0,29.75,12.0,17.75,150.0,132.25,0.0362328767123287,17.75,0.1342155009451796,0.0048630136986301,False,TCS,2024-05-23,2024-06-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-05-22,2024-06-28,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-06-20,2024-07-25,3787.25,4322.5,3500.0,3400.0,17.7,9.4,8.299999999999999,100.0,91.7,0.0262,8.299999999999999,0.0905125408942202,0.0023714285714285,False,TCS,2024-06-20,2024-07-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-06-19,2024-07-26,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-07-25,2024-08-29,4322.5,4511.8,4100.0,3950.0,23.0,11.25,11.75,150.0,138.25,0.0337195121951219,11.75,0.0849909584086799,0.0028658536585365,False,TCS,2024-07-25,2024-08-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-07-24,2024-08-30,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-08-22,2024-09-26,4502.0,4292.5,4250.0,4100.0,20.3,9.05,11.25,150.0,138.75,0.0326470588235294,11.25,0.081081081081081,0.0026470588235294,False,TCS,2024-08-22,2024-09-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-08-21,2024-09-27,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-09-26,2024-10-31,4292.5,3968.45,4050.0,3900.0,38.75,17.55,21.2,150.0,128.8,0.0318024691358024,-60.35000000000018,-0.4685559006211193,-0.0149012345679012,True,TCS,2024-09-26,2024-10-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-09-25,2024-11-01,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-10-24,2024-11-28,4047.9,4244.9,3800.0,3700.0,18.25,9.55,8.7,100.0,91.3,0.0240263157894736,8.7,0.0952902519167579,0.0022894736842105,False,TCS,2024-10-24,2024-11-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-10-23,2024-11-29,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-11-21,2024-12-26,4072.85,4169.1,3850.0,3700.0,27.3,12.35,14.95,150.0,135.05,0.035077922077922,14.95,0.1106997408367271,0.0038831168831168,False,TCS,2024-11-21,2024-12-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-11-20,2024-12-27,0,,,,0.0,False,False,False,,,,,,,,,
TCS,2024-12-26,2025-01-30,4169.1,4100.05,3950.0,3800.0,28.2,10.05,18.15,150.0,131.85,0.033379746835443,18.15,0.1376564277588168,0.0045949367088607,False,TCS,2024-12-26,2025-01-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-12-25,2025-01-31,1,TCS,2025-01-09,NSE corporates-financial-results quarterly,3.89,True,True,False,,,,,,,,,
,,2019-02-28,,,,,,,,,,,,,,,,2019-02-25,2019-02-28,TB11,nifty_event_weight_ge_10pct,base,2019-02-24,2019-03-01,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-02-25,-1.8787499999999984,-0.0031456544761218,2.0,True,True
,,2019-05-23,,,,,,,,,,,,,,,,2019-05-20,2019-05-23,TB11,nifty_event_weight_ge_10pct,base,2019-05-19,2019-05-24,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-05-20,137.11874999999998,0.2717442465380136,2.0,True,True
,,2019-05-30,,,,,,,,,,,,,,,,2019-05-22,2019-05-30,TB11,nifty_event_weight_ge_10pct,base,2019-05-21,2019-05-31,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-05-22,222.255,0.446447582508085,2.0,True,True
,,2019-05-30,,,,,,,,,,,,,,,,2019-05-23,2019-05-30,TB11,nifty_event_weight_ge_10pct,base,2019-05-22,2019-05-31,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-05-23,63.5325,0.1052481176850631,2.0,True,True
,,2019-09-26,,,,,,,,,,,,,,,,2019-09-23,2019-09-26,TB11,nifty_event_weight_ge_10pct,base,2019-09-22,2019-09-27,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-09-23,17.9775,0.0283550073736425,2.0,True,True
,,2019-10-03,,,,,,,,,,,,,,,,2019-09-26,2019-10-03,TB11,nifty_event_weight_ge_10pct,base,2019-09-25,2019-10-04,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-09-26,22.2675,0.0383159398095172,2.0,True,True
,,2019-10-17,,,,,,,,,,,,,,,,2019-10-14,2019-10-17,TB11,nifty_event_weight_ge_10pct,base,2019-10-13,2019-10-18,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-10-14,9.6825,0.016423682670534,2.0,True,True
,,2019-10-24,,,,,,,,,,,,,,,,2019-10-17,2019-10-24,TB11,nifty_event_weight_ge_10pct,base,2019-10-16,2019-10-25,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-10-17,9.472500000000002,0.0119952892609077,2.0,True,True
,,2019-12-19,,,,,,,,,,,,,,,,2019-12-16,2019-12-19,TB11,nifty_event_weight_ge_10pct,base,2019-12-15,2019-12-20,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2019-12-16,-0.9937500000000008,-0.0009970777469804,2.0,True,True
,,2020-06-04,,,,,,,,,,,,,,,,2020-06-01,2020-06-04,TB11,nifty_event_weight_ge_10pct,base,2020-05-31,2020-06-05,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-06-01,59.83875,0.1311944004428779,2.0,True,True
,,2020-06-11,,,,,,,,,,,,,,,,2020-06-04,2020-06-11,TB11,nifty_event_weight_ge_10pct,base,2020-06-03,2020-06-12,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-06-04,101.0325,0.211080236918802,2.0,True,True
,,2020-06-25,,,,,,,,,,,,,,,,2020-06-18,2020-06-25,TB11,nifty_event_weight_ge_10pct,base,2020-06-17,2020-06-26,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-06-18,98.48625,0.2050333876348646,2.0,True,True
,,2020-06-25,,,,,,,,,,,,,,,,2020-06-22,2020-06-25,TB11,nifty_event_weight_ge_10pct,base,2020-06-21,2020-06-26,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-06-22,54.88125,0.1077343999214781,2.0,True,True
,,2020-07-09,,,,,,,,,,,,,,,,2020-07-06,2020-07-09,TB11,nifty_event_weight_ge_10pct,base,2020-07-05,2020-07-10,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-07-06,17.887500000000003,0.0334924870102513,2.0,True,True
,,2020-07-23,,,,,,,,,,,,,,,,2020-07-20,2020-07-23,TB11,nifty_event_weight_ge_10pct,base,2020-07-19,2020-07-24,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-07-20,33.165,0.0577898203488472,2.0,True,True
,,2020-08-13,,,,,,,,,,,,,,,,2020-08-10,2020-08-13,TB11,nifty_event_weight_ge_10pct,base,2020-08-09,2020-08-14,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-08-10,4.995,0.0084279615975162,2.0,True,True
,,2020-09-03,,,,,,,,,,,,,,,,2020-08-27,2020-09-03,TB11,nifty_event_weight_ge_10pct,base,2020-08-26,2020-09-04,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-08-27,20.13375,0.0345597796001389,2.0,True,True
,,2020-10-08,,,,,,,,,,,,,,,,2020-10-05,2020-10-08,TB11,nifty_event_weight_ge_10pct,base,2020-10-04,2020-10-09,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-10-05,21.682500000000005,0.0343324703702823,2.0,True,True
,,2020-10-15,,,,,,,,,,,,,,,,2020-10-08,2020-10-15,TB11,nifty_event_weight_ge_10pct,base,2020-10-07,2020-10-16,0,,,,0.0,False,False,False,def_full_resg0_ovg50,0.0,0.5,2020-10-08,41.35125000000001,0.0727461044187304,2.0,True,True
