strategy,entry_date,expiry_date,days_to_expiry,spot_entry,spot_expiry,spot_sma20,spot_ret_20d,short_put_strike,long_put_strike,spread_width_points,short_put_close,long_put_close,net_credit,expiry_payoff,total_cost_points,net_pnl_points,margin_estimate_points,return_on_margin,total_entry_contracts,short_open_int,long_open_int
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-14,2024-02-22,8,21910.75,22212.7,21674.03,0.01570558062669347,21250.0,20800.0,450.0,25.65,6.45,14.384999999999998,0.0,2.0,12.384999999999998,438.21500000000003,0.02826238262040322,85816.0,251750.0,680100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-15,2024-02-22,7,22040.7,22212.7,21702.9525,0.026951973814488328,21350.0,20900.0,450.0,17.65,5.0,9.252499999999998,0.0,2.0,7.252499999999998,440.814,0.01645251738828621,210791.0,512550.0,2241400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-19,2024-02-22,3,22196.95,22212.7,21759.2025,0.02897996458339125,21500.0,21050.0,450.0,11.0,2.25,6.762499999999999,0.0,2.0,4.762499999999999,443.939,0.010727825219230568,734361.0,4474850.0,641300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-21,2024-02-29,8,22217.45,22338.75,21838.19,0.035587852120472,21550.0,21100.0,450.0,41.75,10.7,23.182499999999997,0.0,2.0,21.182499999999997,444.34900000000005,0.047670862317682715,67879.0,307350.0,921950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-22,2024-02-29,7,22212.7,22338.75,21881.195,0.04028080889446728,21500.0,21050.0,450.0,13.9,3.85,7.3875,0.0,2.0,5.3875,444.254,0.012127071450116374,425349.0,4345500.0,412500.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-26,2024-02-29,3,22198.35,22338.75,21934.23,0.031421190311354374,21500.0,21050.0,450.0,6.45,1.35,3.9299999999999997,0.0,2.0,1.9299999999999997,446.07,0.004326675185509,691556.0,6869200.0,499500.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-03-06,2024-03-14,8,22493.55,22023.35,22132.81,0.032643176862160006,21800.0,21350.0,450.0,13.8,4.55,6.497500000000001,0.0,2.0,4.497500000000001,449.871,0.009997310340075269,101101.0,752350.0,84950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-03-11,2024-03-14,3,22335.7,22023.35,22198.2625,0.02724753659181589,21650.0,21200.0,450.0,2.5,1.0,0.9750000000000001,0.0,2.0,-1.025,449.025,-0.0022827236790824565,280619.0,811150.0,815400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-04-01,2024-04-04,3,22453.3,22513.7,22206.7725,0.005127860780034688,21750.0,21300.0,450.0,2.7,0.9,1.26,0.0,2.0,-0.74,449.066,-0.0016478646791340248,383317.0,973500.0,1845650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-04-22,2024-04-25,3,22368.0,22419.95,22339.607500000002,0.024218030962814385,21650.0,21200.0,450.0,9.0,3.95,3.1075,0.0,2.0,1.1075,447.36,0.0024756348354792557,620267.0,966900.0,2663650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-04-25,2024-05-02,7,22419.95,22475.85,22403.5725,0.01887096847491665,21700.0,21250.0,450.0,7.3,4.05,1.5475000000000003,0.0,2.0,-0.4524999999999997,448.4525,-0.0010090254820744665,245301.0,3142650.0,145800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-04-29,2024-05-02,3,22604.85,22475.85,22443.457499999997,0.012449108474530624,21900.0,21400.0,500.0,5.0,2.75,1.0875000000000004,0.0,2.0,-0.9124999999999996,498.9125,-0.0018289780272091791,1342867.0,3369350.0,1245175.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-02,2024-05-09,7,22475.85,22055.2,22453.895,0.0010043067166072284,21800.0,21350.0,450.0,6.05,3.45,1.1750000000000003,0.0,2.0,-0.8249999999999997,449.517,-0.0018353032254619954,437519.0,2812200.0,492350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-15,2024-05-23,8,22403.85,22957.1,22329.9475,0.011556400381074416,21700.0,21250.0,450.0,29.4,6.8,17.169999999999998,0.0,2.0,15.169999999999998,448.077,0.03385578817926383,123299.0,518650.0,218375.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-16,2024-05-23,7,22466.1,22957.1,22353.46,0.021379032863017233,21750.0,21300.0,450.0,16.4,5.55,7.557499999999998,0.0,2.0,5.557499999999998,449.322,0.01236863541068543,570423.0,347925.0,1056525.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-17,2024-05-23,6,22502.0,22957.1,22371.21,0.016029259041856703,21800.0,21300.0,500.0,11.7,3.45,5.977499999999999,0.0,2.0,3.977499999999999,494.0225,0.008051252726343435,1061531.0,2190900.0,1805550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-21,2024-05-30,9,22597.8,22530.7,22392.332499999997,0.010273605150214582,21900.0,21400.0,500.0,26.15,8.85,12.05,0.0,2.0,10.05,487.95,0.020596372579157703,162913.0,1198900.0,782850.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-22,2024-05-30,8,22967.65,22530.7,22420.595,0.02523167160661366,22250.0,21750.0,500.0,45.65,10.35,26.9,0.0,2.0,24.9,473.1,0.05263157894736842,183330.0,376900.0,383775.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-23,2024-05-30,7,22957.1,22530.7,22439.9325,0.01713531247853939,22250.0,21750.0,500.0,19.2,7.0,8.270000000000001,0.0,2.0,6.270000000000001,491.73,0.01275089988408273,244167.0,465900.0,533275.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-27,2024-05-30,3,22888.15,22530.7,22477.795000000002,0.010808889124424681,22200.0,21700.0,500.0,6.3,1.55,3.5725,0.0,2.0,1.5724999999999998,496.4275,0.0031676327358979906,1072400.0,3083125.0,1900000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-05-28,2024-06-06,9,22704.7,23290.15,22482.7875,0.004417193655343876,22000.0,21500.0,500.0,156.75,87.1,33.07249999999999,0.0,2.0,31.07249999999999,466.9275,0.06654673370062802,116352.0,1876050.0,740700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-05,2024-06-13,8,22821.4,23465.6,22556.8,0.03934418763520453,22100.0,21600.0,500.0,135.0,59.2,46.67,0.0,2.0,44.67,456.42800000000005,0.09786866712822175,143345.0,165750.0,166275.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-06,2024-06-13,7,23290.15,23465.6,22618.5475,0.05599359788167879,22550.0,22050.0,500.0,108.75,35.1,52.0725,0.0,2.0,50.0725,465.80300000000005,0.10749716081691185,104750.0,121875.0,94300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-10,2024-06-13,3,23264.85,23465.6,22728.655,0.047124271700456966,22550.0,22050.0,500.0,16.8,3.5,10.254999999999999,0.0,2.0,8.254999999999999,489.745,0.016855710624917048,453435.0,413500.0,496375.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-11,2024-06-20,9,23322.95,23501.1,22784.775,0.05055730601268893,22600.0,22100.0,500.0,34.7,11.25,16.557500000000005,0.0,2.0,14.557500000000005,483.4425,0.030112164321506703,60685.0,245275.0,118325.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-13,2024-06-20,7,23465.6,23501.1,22884.5025,0.044489252696284565,22750.0,22250.0,500.0,12.55,3.4,6.7575,0.0,2.0,4.7575,493.2425,0.009645356999853014,80916.0,487775.0,101900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-18,2024-06-27,9,23516.0,24010.6,22986.645,0.04380788359917531,22800.0,22300.0,500.0,17.5,6.85,6.997500000000001,0.0,2.0,4.997500000000001,493.0025,0.010136865431716881,172701.0,1797775.0,1092175.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-20,2024-06-27,7,23501.1,24010.6,23061.7775,0.023226146340613818,22750.0,22250.0,500.0,7.2,3.45,2.1525000000000003,0.0,2.0,0.1525000000000003,497.8475,0.00030631870201216295,85460.0,480275.0,110100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-24,2024-06-27,3,23721.3,24010.6,23130.2575,0.03439885402562748,23000.0,22500.0,500.0,11.6,2.85,6.5825,0.0,2.0,4.5825,493.4175,0.00928726686832145,2706512.0,13164875.0,7479600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-26,2024-07-04,8,24044.5,24323.85,23246.280000000002,0.05900980854184379,23300.0,22800.0,500.0,31.8,8.75,16.9675,0.0,2.0,14.967500000000001,483.0325,0.03098652782162691,169982.0,692725.0,615250.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-06-27,2024-07-04,7,24010.6,24323.85,23322.3775,0.06767636118664289,23250.0,22750.0,500.0,16.15,6.15,6.654999999999999,0.0,2.0,4.654999999999999,493.345,0.009435587671913163,137201.0,448700.0,547575.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-07-01,2024-07-04,3,24123.85,24323.85,23445.9375,0.036964997270448885,23400.0,22900.0,500.0,6.3,2.3,2.71,0.0,2.0,0.71,497.29,0.0014277383418126242,837989.0,2344425.0,1650325.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-07-04,2024-07-11,7,24323.85,24502.15,23725.25,0.0658351371957897,23550.0,23050.0,500.0,7.65,2.55,3.5700000000000007,0.0,2.0,1.5700000000000007,496.43,0.003162580827105535,117006.0,472825.0,451325.0
