trade_date,nifty_option_rows,traded_rows,unique_expiries,unique_strikes,total_contracts,total_value_lakh,total_open_interest,max_contracts_single_option,max_oi_single_option,min_strike,max_strike
2022-04-11,2225,867,21,148,37310729.0,332740212.02000004,216255550.0,2732357.0,8238150.0,7500.0,23000.0
2022-04-12,2225,882,21,148,56568396.0,499345102.0,234340900.0,4586698.0,9393450.0,7500.0,23000.0
2022-04-13,2229,931,21,148,83178850.0,732238989.5500001,257613400.0,9646488.0,9107800.0,7500.0,23000.0
2022-04-18,2143,827,21,148,30977916.0,269130937.03000003,210636200.0,1768482.0,7403750.0,7500.0,23000.0
2022-04-19,2183,885,21,148,46830627.0,404875421.9100001,224386175.0,3110152.0,6576650.0,7500.0,23000.0
2022-04-20,2219,919,21,148,57706606.0,495417442.56000006,237375725.0,4219084.0,7618700.0,7500.0,23000.0
2022-04-21,2219,891,21,148,81467330.0,705885102.4699999,258280475.0,11212414.0,8619100.0,7500.0,23000.0
2022-04-22,2131,786,21,148,28736346.0,249306070.39000005,188948225.0,1966566.0,10820950.0,7500.0,23000.0
2022-04-25,2141,869,21,148,34945758.0,299571983.21,226896200.0,2261889.0,8230050.0,7500.0,23000.0
2022-04-26,2149,871,21,148,39073458.0,336092658.01,237126700.0,3151064.0,8454950.0,7500.0,23000.0
2022-04-27,2149,878,21,148,51951534.0,445124806.56,270531125.0,4384178.0,9299350.0,7500.0,23000.0
2022-04-28,2149,942,21,148,89301736.0,768400717.3199999,277217300.0,10097311.0,8486700.0,7500.0,23000.0
2022-04-29,2061,824,21,148,35000367.0,304319166.13,191292400.0,2230593.0,6062050.0,7500.0,23000.0
2022-05-02,2067,879,21,148,34883217.0,299498646.47999996,212968625.0,2273544.0,6689350.0,7500.0,23000.0
2022-05-04,2069,925,21,148,72551849.0,618664337.8600003,256674650.0,3540773.0,8487150.0,7500.0,23000.0
2022-05-05,2143,907,21,148,112758869.0,951529696.1799998,279744350.0,9282570.0,7211550.0,7500.0,23000.0
2022-05-06,2055,834,21,148,33272547.0,277720563.71999997,199682175.0,1883765.0,5960900.0,7500.0,23000.0
2022-05-09,2159,918,21,148,44299445.0,365248252.4,233327850.0,2279217.0,8626400.0,7500.0,23000.0
2022-05-10,2195,845,21,148,45171314.0,371503380.56000006,254557325.0,2470528.0,9223700.0,7500.0,23000.0
2022-05-11,2213,896,21,148,71077150.0,579789497.5699998,276049425.0,4229445.0,8978100.0,7500.0,23000.0
2022-05-12,2249,951,21,148,106496664.0,851943609.0300001,300393025.0,10280513.0,6572900.0,7500.0,23000.0
2022-05-13,2285,857,21,149,36629226.0,295811962.82,206054325.0,2428220.0,6307700.0,7500.0,23000.0
2022-05-16,2285,852,21,149,35660689.0,286244073.1,230047750.0,2177555.0,6171250.0,7500.0,23000.0
2022-05-17,2287,879,21,149,50142409.0,404715329.70000005,250520525.0,2656700.0,7107550.0,7500.0,23000.0
2022-05-18,2303,925,21,149,68620713.0,559516743.8,272184200.0,4352853.0,10176900.0,7500.0,23000.0
2022-05-19,2303,948,21,149,90856507.0,726059200.23,300259375.0,9404441.0,8615850.0,7500.0,23000.0
2022-05-20,2213,848,21,149,30669593.0,249961029.14,209348900.0,1818135.0,7732900.0,7500.0,23000.0
2022-05-23,2231,855,21,149,37848222.0,309242749.80999994,225766825.0,2055388.0,10056100.0,7500.0,23000.0
2022-05-24,2231,850,21,149,45894975.0,373659304.01000005,258258250.0,2647078.0,8809450.0,7500.0,23000.0
2022-05-25,2231,877,21,149,57540247.0,466180050.48,275466700.0,3709277.0,9675650.0,7500.0,23000.0
2022-05-26,2231,977,21,149,121189065.0,975562026.4200001,286702950.0,10134433.0,9705550.0,7500.0,23000.0
2022-05-27,2141,872,21,149,27750703.0,227180588.81,171308750.0,1948723.0,4995800.0,7500.0,23000.0
2022-05-30,2157,942,21,149,34739974.0,288269705.05,205546600.0,1952608.0,7306550.0,7500.0,23000.0
2022-05-31,2193,932,21,149,48921006.0,407670789.18,219059875.0,3216251.0,10458000.0,7500.0,23000.0
2022-06-01,2193,943,21,149,61696767.0,512397990.23999995,250160000.0,4183157.0,16366750.0,7500.0,23000.0
2022-06-02,2193,972,21,149,102145331.0,846369679.6900002,275345375.0,10313276.0,9387450.0,7500.0,23000.0
2022-06-03,2103,856,21,149,27700369.0,232592417.17999998,181225775.0,1682792.0,4937650.0,7500.0,23000.0
2022-06-06,2105,853,21,149,33733275.0,281323560.65,209861925.0,2335697.0,7433400.0,7500.0,23000.0
2022-06-07,2107,904,21,149,38441751.0,318472175.65999997,224122700.0,2769256.0,8196100.0,7500.0,23000.0
2022-06-08,2113,923,21,149,70809317.0,584015927.8100001,255199200.0,4488650.0,9383850.0,7500.0,23000.0
2022-06-09,2115,972,21,149,104625964.0,857753562.3600001,279476250.0,11441557.0,12312850.0,7500.0,23000.0
2022-06-10,2035,845,21,149,27250549.0,223734436.07999998,209173850.0,1683981.0,6367250.0,7500.0,23000.0
2022-06-13,2053,905,21,149,40350693.0,324368977.01000005,255158550.0,1905441.0,9091900.0,7500.0,23000.0
2022-06-14,2119,926,21,150,51608169.0,411277206.34,262409675.0,2892027.0,8854250.0,7500.0,23000.0
2022-06-15,2119,895,21,150,49005953.0,389336852.6,279173650.0,3183937.0,9190000.0,7500.0,23000.0
2022-06-16,2139,1010,21,151,150257114.0,1176858652.8799999,332506775.0,9496277.0,8246350.0,7500.0,23000.0
2022-06-17,2211,933,21,156,38922749.0,302473040.7199999,235782625.0,1992252.0,6580000.0,7500.0,23000.0
2022-06-20,2231,934,21,157,42116277.0,326056738.44000006,269172225.0,2147448.0,8906350.0,7500.0,23000.0
2022-06-21,2231,949,21,157,58447919.0,456808516.37999994,275228625.0,3530972.0,9884700.0,7500.0,23000.0
2022-06-22,2243,944,21,157,68371733.0,531333889.33000004,296489775.0,4597884.0,9883050.0,7500.0,23000.0
2022-06-23,2243,1025,21,157,146531030.0,1138843093.26,295988075.0,14621558.0,9341300.0,7500.0,23000.0
2022-06-24,2159,836,21,157,30628098.0,242036099.47,202862450.0,2039402.0,7320900.0,7500.0,23000.0
2022-06-27,2167,906,21,157,38058907.0,303239129.38,236476100.0,2936155.0,8603700.0,7500.0,23000.0
2022-06-28,2179,884,21,157,44989387.0,357035324.87,262498700.0,3115594.0,9380800.0,7500.0,23000.0
2022-06-29,2179,903,21,157,60354962.0,478052848.45000005,280071150.0,4244101.0,11638100.0,7500.0,23000.0
2022-06-30,2179,941,21,157,112545269.0,890853670.15,314764500.0,9504464.0,9888250.0,7500.0,23000.0
2022-07-01,2050,886,21,139,37460612.0,295137738.1499999,182839975.0,2134802.0,4676950.0,7500.0,23000.0
2022-07-04,2052,811,21,139,36668031.0,289807013.59999996,212959350.0,2384965.0,5971250.0,7500.0,23000.0
2022-07-05,2054,891,21,139,57140200.0,455742086.61,241270250.0,4432401.0,8842200.0,7500.0,23000.0
2022-07-06,2054,871,21,139,82132708.0,654201293.8500001,273922650.0,6703949.0,8373400.0,7500.0,23000.0
2022-07-07,2072,919,21,139,109757970.0,882430561.84,292103600.0,10935828.0,9489100.0,7500.0,23000.0
2022-07-08,2058,800,21,139,26513720.0,215204051.61,189306200.0,2127417.0,4499300.0,7500.0,23000.0
2022-07-11,2066,814,21,139,35811725.0,290527091.27,217069850.0,2582402.0,5499400.0,7500.0,23000.0
2022-07-12,2066,812,21,139,41746796.0,337919237.46,240907450.0,2937935.0,8741450.0,7500.0,23000.0
2022-07-13,2013,843,21,139,59548603.0,480071278.03999996,263672950.0,4347233.0,11214950.0,7500.0,23000.0
2022-07-14,2013,894,21,139,116343821.0,931133643.4200002,294929700.0,11889777.0,8531950.0,7500.0,23000.0
2022-07-15,1985,773,21,139,30611063.0,245560705.19000006,195221050.0,2534379.0,4700300.0,7500.0,23000.0
2022-07-18,1985,801,21,139,35003612.0,283406725.86,224088500.0,2543584.0,6375950.0,7500.0,23000.0
2022-07-19,2005,790,21,139,46819838.0,381583915.29999995,242436950.0,3970403.0,7791600.0,7500.0,23000.0
2022-07-20,2015,827,21,139,54721121.0,451086246.86,253734050.0,4366509.0,10240350.0,7500.0,23000.0
2022-07-21,2061,860,21,139,102027628.0,843969577.56,282083250.0,17298106.0,8273300.0,7500.0,23000.0
2022-07-22,2073,773,21,139,30773802.0,257188228.99,199955075.0,2228203.0,7283600.0,7500.0,23000.0
2022-07-25,2105,792,21,139,35587611.0,297047412.38,230016450.0,2425280.0,8878350.0,7500.0,23000.0
2022-07-26,2105,781,21,139,38745066.0,322258431.93999994,239027150.0,3352113.0,10837650.0,7500.0,23000.0
2022-07-27,2105,794,21,139,52386542.0,434567873.30999994,265548425.0,3534019.0,11305800.0,7500.0,23000.0
2022-07-28,2105,899,21,139,110239243.0,927622325.8,293054625.0,14239860.0,11867400.0,7500.0,23000.0
2022-07-29,2237,819,21,161,36433311.0,312062167.8,196056675.0,2408268.0,6017050.0,7500.0,23000.0
2022-08-01,2309,864,21,161,37026474.0,319351309.2,240745925.0,2758960.0,9258450.0,7500.0,23000.0
2022-08-02,2381,857,21,161,51664460.0,447435973.48,250107925.0,3986557.0,8182850.0,7500.0,23000.0
2022-08-03,2381,895,21,161,65217640.0,564628950.79,271701325.0,4736633.0,8033250.0,7500.0,23000.0
2022-08-04,2399,973,21,161,148169548.0,1285627735.54,285955800.0,14453458.0,11856850.0,7500.0,23000.0
2022-08-05,2435,829,21,169,35550867.0,310665727.62000006,207337575.0,2283009.0,6292650.0,7500.0,23000.0
2022-08-08,2435,838,21,169,40405513.0,353514903.8,250889575.0,2812182.0,8499250.0,7500.0,23000.0
2022-08-10,2498,877,21,169,55169916.0,483171155.56999993,263999125.0,4184371.0,7966700.0,7500.0,23000.0
2022-08-11,2498,945,21,169,94870598.0,836664005.14,295958125.0,12448928.0,10292900.0,7500.0,23000.0
2022-08-12,2546,845,21,169,28507052.0,252447899.85999998,209217225.0,2577111.0,5854500.0,7500.0,23000.0
2022-08-16,2560,859,21,169,32841853.0,291888857.92999995,242252125.0,3172316.0,8892850.0,7500.0,23000.0
2022-08-17,2602,892,21,169,44643448.0,398991698.41,269618125.0,3639827.0,8402750.0,7500.0,23000.0
2022-08-18,2630,947,21,169,110007212.0,984966165.76,295732025.0,12717310.0,9952250.0,7500.0,23000.0
2022-08-19,2622,841,21,169,45276389.0,405609001.12999994,241919325.0,2963127.0,11529600.0,7500.0,23000.0
2022-08-22,2622,837,21,169,43477075.0,385913968.71,264019875.0,2815663.0,12733150.0,7500.0,23000.0
2022-08-23,2622,871,21,169,68073889.0,598797055.93,279859875.0,4456366.0,12358100.0,7500.0,23000.0
2022-08-24,2622,845,21,169,65513954.0,577351333.79,296451975.0,5537131.0,11562200.0,7500.0,23000.0
2022-08-25,2622,955,21,169,114353884.0,1010815896.25,310376100.0,12324778.0,8697250.0,7500.0,23000.0
2022-08-26,2614,792,21,166,35652297.0,315680977.24,215020800.0,2662836.0,7113900.0,7500.0,23000.0
2022-08-29,2614,847,21,166,49292576.0,430533034.78,256478800.0,2960180.0,10114900.0,7500.0,23000.0
2022-08-30,2614,925,21,166,67608551.0,595092619.7900001,276560800.0,3852084.0,10217200.0,7500.0,23000.0
2022-09-01,2614,960,21,166,124678277.0,1097016310.6299999,295760850.0,11610950.0,6655300.0,7500.0,23000.0
2022-09-02,2614,831,21,166,35053783.0,309693004.34999996,215717900.0,2265902.0,5338400.0,7500.0,23000.0
2022-09-05,2614,799,21,166,33250928.0,293813366.35999995,245290900.0,2094692.0,6126400.0,7500.0,23000.0
2022-09-06,2614,829,21,166,45350918.0,401253396.93,258162575.0,3374610.0,8309000.0,7500.0,23000.0
2022-09-07,2614,840,21,166,57202792.0,505070707.0,285197225.0,3724044.0,11297350.0,7500.0,23000.0
2022-09-08,2614,885,21,166,98843881.0,876409988.1999998,294023525.0,13971631.0,7770050.0,7500.0,23000.0
2022-09-09,2604,796,21,166,30013331.0,268910624.13000005,226531875.0,2174115.0,7834200.0,7500.0,23000.0
2022-09-12,2604,753,21,166,30103427.0,270173425.53,242508525.0,2564945.0,7128700.0,7500.0,23000.0
2022-09-13,2604,787,21,166,30506848.0,275003526.21,249691975.0,2215489.0,7260750.0,7500.0,23000.0
2022-09-14,2616,896,21,166,63639800.0,573102298.1599998,259935225.0,4417749.0,6980350.0,7500.0,23000.0
2022-09-15,2616,899,21,166,115817390.0,1041068154.16,282803875.0,12783940.0,6453650.0,7500.0,23000.0
2022-09-16,2598,817,21,166,43643683.0,389386443.04,261090700.0,2120708.0,9317050.0,7500.0,23000.0
2022-09-19,2598,817,21,166,40249735.0,357037022.1499999,260513250.0,2428579.0,6556750.0,7500.0,23000.0
2022-09-20,2598,830,21,166,42254967.0,377143421.37,255022200.0,2760132.0,7765100.0,7500.0,23000.0
2022-09-21,2598,820,21,166,56730026.0,504558295.1599999,270838425.0,3446161.0,8342750.0,7500.0,23000.0
2022-09-22,2598,897,21,166,122195125.0,1080546082.98,294019150.0,11368193.0,8080500.0,7500.0,23000.0
2022-09-23,2591,797,21,166,37517755.0,331018480.61,242552050.0,1880821.0,9218350.0,7500.0,23000.0
2022-09-26,2591,863,21,166,48093467.0,416669051.0200001,267598750.0,3440958.0,10180500.0,7500.0,23000.0
2022-09-27,2591,893,21,166,51747986.0,445691912.1,274461125.0,3892750.0,8602750.0,7500.0,23000.0
2022-09-28,2591,894,21,166,61985049.0,529566666.78999996,285226700.0,4637950.0,9714650.0,7500.0,23000.0
2022-09-29,2591,971,21,166,110878858.0,940645749.2600001,303483550.0,12198878.0,8997500.0,7500.0,23000.0
2022-09-30,2498,857,21,166,42937641.0,366431551.75,200202850.0,2106181.0,4867300.0,7500.0,23000.0
2022-10-03,2508,858,21,166,49801782.0,425751148.89,240316100.0,2937676.0,7613750.0,7500.0,23000.0
2022-10-04,2508,881,21,166,51208744.0,441286545.18999994,241848150.0,3388564.0,7905950.0,7500.0,23000.0
2022-10-06,2514,934,21,166,109315919.0,949086152.71,299564850.0,13028743.0,8558950.0,7500.0,23000.0
2022-10-07,2490,784,21,166,33086174.0,287925842.27,216379300.0,2380340.0,7713450.0,7500.0,23000.0
2022-10-10,2490,846,21,166,51495905.0,445111937.16999996,245097700.0,3062645.0,7910900.0,7500.0,23000.0
2022-10-11,2490,867,21,166,53224398.0,459032511.15,291216350.0,3370248.0,8991500.0,7500.0,23000.0
2022-10-12,2490,877,21,166,72606443.0,622442580.8299999,289918850.0,5344089.0,10661300.0,7500.0,23000.0
2022-10-13,2490,896,21,166,117036568.0,999237969.39,311368550.0,15470353.0,8378250.0,7500.0,23000.0
2022-10-14,2472,801,21,166,39123522.0,339212926.07000005,218860800.0,2621015.0,6346850.0,7500.0,23000.0
2022-10-17,2472,806,21,166,44312946.0,383559454.18000007,258880200.0,2978287.0,6779000.0,7500.0,23000.0
2022-10-18,2472,831,21,166,46282970.0,404017452.66999996,269125475.0,4200174.0,8105000.0,7500.0,23000.0
2022-10-19,2476,833,21,166,62012617.0,543243496.0400001,282801775.0,5451712.0,8788800.0,7500.0,23000.0
2022-10-20,2476,844,21,166,111133166.0,971750029.19,308429900.0,13073365.0,8357850.0,7500.0,23000.0
2022-10-21,2472,820,21,158,34394906.0,302866943.18000007,226857550.0,2412728.0,9194300.0,7500.0,23000.0
2022-10-24,2474,659,21,158,12039140.0,106452750.09999998,237726150.0,688750.0,10073450.0,7500.0,23000.0
2022-10-25,2480,889,21,158,43755315.0,387766674.9699999,251868650.0,3898059.0,11297000.0,7500.0,23000.0
2022-10-27,2480,946,21,158,98939719.0,877713283.7100002,298267700.0,12732666.0,10566450.0,7500.0,23000.0
2022-10-28,2480,810,21,163,30563862.0,272850107.48,197611400.0,2392965.0,4977800.0,7500.0,23000.0
2022-10-31,2482,811,21,163,32449098.0,291386028.57000005,224738100.0,2838337.0,6240150.0,7500.0,23000.0
2022-11-01,2489,855,21,163,44231694.0,400926537.47999996,263436800.0,3203140.0,7642300.0,7500.0,23000.0
2022-11-02,2495,837,21,163,43263369.0,392280537.42999995,272255600.0,3506525.0,7930200.0,7500.0,23000.0
2022-11-03,2495,864,21,163,113353296.0,1023775079.4100001,304026600.0,13691123.0,9160600.0,7500.0,23000.0
2022-11-04,2519,747,21,168,27616899.0,250456256.42000002,234866500.0,1937708.0,8837300.0,7500.0,23000.0
2022-11-07,2519,766,21,168,42455772.0,386109470.01000005,261721000.0,3117049.0,9641950.0,7500.0,23000.0
2022-11-09,2521,813,21,168,55778251.0,508784464.74,296581100.0,4333151.0,10549250.0,7500.0,23000.0
2022-11-10,2521,847,21,168,104644519.0,946342392.1800001,332893750.0,13958862.0,9332550.0,7500.0,23000.0
2022-11-11,2435,732,21,168,33475576.0,307140571.04,240963900.0,2149893.0,9333750.0,7500.0,23000.0
2022-11-14,2453,745,21,168,31514003.0,289614426.22999996,257521750.0,2252286.0,8957850.0,7500.0,23000.0
2022-11-15,2453,746,21,168,39616994.0,364066644.19,277540450.0,3302726.0,8316150.0,7500.0,23000.0
2022-11-16,2457,774,21,168,59493307.0,547642761.58,284311550.0,5466320.0,8620000.0,7500.0,23000.0
2022-11-17,2457,802,21,168,98674922.0,907818315.5400001,305688750.0,15107408.0,9994000.0,7500.0,23000.0
2022-11-18,2375,713,21,168,36399704.0,334825574.9,240877200.0,2549202.0,10565600.0,7500.0,23000.0
2022-11-21,2377,725,21,168,35791456.0,327814983.63,274801650.0,2748212.0,12104450.0,7500.0,23000.0
2022-11-22,2383,740,21,168,33034421.0,301966861.26,283062250.0,3255783.0,10665950.0,7500.0,23000.0
2022-11-23,2383,773,21,168,47044403.0,430903541.77,302287025.0,4892830.0,14427300.0,7500.0,23000.0
2022-11-24,2383,843,21,168,99102352.0,910596990.1,327215950.0,14446048.0,13181150.0,7500.0,23000.0
2022-11-25,2305,708,21,166,33354556.0,309344239.86999995,223019750.0,3295419.0,7804750.0,7500.0,23000.0
2022-11-28,2327,727,21,167,37124974.0,344895768.2700001,254753875.0,3026809.0,10581700.0,7500.0,24000.0
2022-11-29,2343,792,21,167,34712858.0,323007084.88,271436050.0,2848090.0,10184950.0,7500.0,24000.0
2022-11-30,2359,807,21,167,58635068.0,547120932.6600001,300049850.0,5096103.0,10727400.0,7500.0,24000.0
2022-12-01,2407,877,21,167,123376622.0,1161082946.86,337489225.0,17573018.0,11742000.0,7500.0,24000.0
2022-12-02,2317,733,21,167,35145007.0,330816292.32,239249475.0,2803810.0,8855950.0,7500.0,24000.0
2022-12-05,2321,747,21,167,45126938.0,424030300.15999997,258399375.0,3341077.0,9728050.0,7500.0,24000.0
2022-12-06,2321,723,21,167,41112995.0,385176889.32,281216675.0,4131963.0,10207000.0,7500.0,24000.0
2022-12-07,2323,779,21,167,64932291.0,607242798.87,313782825.0,5773651.0,11733750.0,7500.0,24000.0
2022-12-08,2327,805,21,167,109564661.0,1021063708.9300001,336631625.0,15749255.0,9717750.0,7500.0,24000.0
2022-12-09,2221,729,21,167,45401065.0,424127039.19,270996650.0,2861891.0,13058500.0,7500.0,24000.0
2022-12-12,2227,723,21,167,49493023.0,460109002.48,286593900.0,3496301.0,10704550.0,7500.0,24000.0
2022-12-13,2227,737,21,167,41519195.0,386324735.18,293485600.0,3739480.0,9460700.0,7500.0,24000.0
2022-12-14,2227,734,21,167,51787410.0,483834054.2799999,310369100.0,4592194.0,10782750.0,7500.0,24000.0
2022-12-15,2229,787,21,167,127440128.0,1184377939.9,335270100.0,14202874.0,11320300.0,7500.0,24000.0
2022-12-16,2013,712,20,167,57248606.0,528587091.64000005,260801950.0,4354894.0,8404650.0,7500.0,24000.0
2022-12-19,2031,720,20,167,47680364.0,439270553.90999997,289400250.0,3349648.0,9428950.0,7500.0,24000.0
2022-12-20,2031,755,20,167,62178284.0,571596062.24,303886500.0,4336272.0,9268000.0,7500.0,24000.0
2022-12-21,2031,790,20,167,98886257.0,909289558.91,330522450.0,6060963.0,12267850.0,7500.0,24000.0
2022-12-22,2037,856,20,167,152373748.0,1388785058.1,357098550.0,15484915.0,9154850.0,7500.0,24000.0
2022-12-23,1815,787,19,165,49573355.0,449462535.17999995,260520675.0,3076045.0,9384550.0,7500.0,24000.0
2022-12-26,1881,832,19,165,47263086.0,426999747.40000004,271289150.0,3913410.0,8850750.0,7500.0,24000.0
2022-12-27,1881,820,19,165,51930551.0,469520821.8499999,288436300.0,4443256.0,9916150.0,7500.0,24000.0
2022-12-28,1881,824,19,165,60356172.0,546940445.9100001,315839575.0,5090097.0,12389000.0,7500.0,24000.0
2022-12-29,1881,888,19,165,120551295.0,1090186783.84,311878425.0,12868431.0,12416750.0,7500.0,24000.0
2022-12-30,1710,762,19,145,39902993.0,364640363.74,216332025.0,3276417.0,7967050.0,8500.0,24000.0
2023-01-02,1714,739,19,145,38961678.0,355682810.77000004,244531625.0,3612490.0,8425850.0,8500.0,24000.0
2023-01-03,1714,754,19,145,42953910.0,392051445.46000004,276554325.0,4215106.0,9927900.0,8500.0,24000.0
2023-01-04,1716,802,19,145,84158031.0,765509472.85,318444725.0,6153958.0,15429300.0,8500.0,24000.0
2023-01-05,1718,844,19,145,153097294.0,1382750551.6799998,325598025.0,15476159.0,9691700.0,8500.0,24000.0
2023-01-06,1478,712,18,140,52815457.0,476820117.86999995,260762625.0,3518063.0,11960850.0,8500.0,24000.0
2023-01-09,1484,710,18,140,59277213.0,536631504.9400001,260086125.0,4272307.0,9055100.0,8500.0,24000.0
2023-01-10,1484,712,18,140,58671161.0,529811144.93999994,306088875.0,3834435.0,13087700.0,8500.0,24000.0
2023-01-11,1484,743,18,140,83419376.0,750841439.63,322274675.0,6078196.0,14459350.0,8500.0,24000.0
2023-01-12,1484,756,18,140,138306170.0,1239230311.2499998,330699825.0,15622610.0,9392600.0,8500.0,24000.0
2023-01-13,1444,673,18,140,47116583.0,424130883.59999996,234656675.0,3187841.0,7609050.0,8500.0,24000.0
2023-01-16,1448,706,18,140,47787131.0,430823665.72999996,276183625.0,3424778.0,10173750.0,8500.0,24000.0
2023-01-17,1448,699,18,140,52903333.0,476745131.34000003,279882475.0,4780025.0,9282450.0,8500.0,24000.0
2023-01-18,1452,732,18,140,67554895.0,611548198.25,321893175.0,5173563.0,12033350.0,8500.0,24000.0
2023-01-19,1456,753,18,140,122502754.0,1109800101.38,305854900.0,16010925.0,11388950.0,8500.0,24000.0
2023-01-20,1416,657,18,140,42221668.0,383459648.91999996,252659325.0,3676312.0,12723850.0,8500.0,24000.0
2023-01-23,1418,666,18,140,44280994.0,402139854.79,271957325.0,3820236.0,11441200.0,8500.0,24000.0
2023-01-24,1418,691,18,140,50553453.0,459616124.15999997,292858675.0,4781336.0,13363450.0,8500.0,24000.0
2023-01-25,1418,770,18,140,134180194.0,1208905966.0500002,310929650.0,16287346.0,11216750.0,8500.0,24000.0
2023-01-27,1304,690,18,103,42744862.0,382203686.71999997,214576600.0,2201469.0,9011250.0,8500.0,24000.0
2023-01-30,1372,746,18,107,44007925.0,390704539.94,231440650.0,2431064.0,8984800.0,8500.0,24000.0
2023-01-31,1372,752,18,107,39179262.0,348791358.25000006,252962200.0,2247804.0,9025550.0,8500.0,24000.0
2023-02-01,1372,797,18,107,121926757.0,1087149141.55,274880550.0,7172176.0,12331350.0,8500.0,24000.0
2023-02-02,1372,801,18,107,155492022.0,1369945154.8799999,315219700.0,15210890.0,8207800.0,8500.0,24000.0
2023-02-03,1324,687,18,107,47740546.0,424303092.52000004,215213500.0,2809141.0,6395950.0,8500.0,24000.0
2023-02-06,1334,671,18,107,42537965.0,379130870.93,250754800.0,2971762.0,8967200.0,8500.0,24000.0
2023-02-07,1334,693,18,107,49253494.0,438821545.53000003,284119100.0,3665174.0,11507150.0,8500.0,24000.0
2023-02-08,1334,697,18,107,78030662.0,696968197.0099999,309479375.0,5772589.0,11439000.0,8500.0,24000.0
2023-02-09,1334,711,18,107,127688467.0,1140900779.09,316333825.0,17401265.0,13316300.0,8500.0,24000.0
2023-02-10,1294,620,18,107,34909393.0,312845992.50000006,219843575.0,2990841.0,6526100.0,8500.0,24000.0
2023-02-13,1296,634,18,107,40538237.0,362219083.99,262020175.0,3044363.0,10321100.0,8500.0,24000.0
2023-02-14,1300,654,18,107,43236000.0,386995670.59,274671675.0,3145171.0,9257900.0,8500.0,24000.0
2023-02-15,1306,650,18,107,72612117.0,651588412.01,314237225.0,6308979.0,12248250.0,8500.0,24000.0
2023-02-16,1312,681,18,107,129715156.0,1172630368.31,317841575.0,16199610.0,8612350.0,8500.0,24000.0
2023-02-17,1296,616,18,107,46426701.0,418606258.83000004,249797875.0,3680520.0,11795600.0,8500.0,24000.0
2023-02-20,1300,646,18,107,48662386.0,437996593.6999999,287760625.0,3490607.0,15723800.0,8500.0,24000.0
2023-02-21,1304,652,18,107,49559506.0,444730634.20000005,288930025.0,3842275.0,13703000.0,8500.0,24000.0
2023-02-22,1304,706,18,107,81096732.0,720382248.5999999,344170825.0,5500572.0,15230850.0,8500.0,24000.0
2023-02-23,1334,755,18,108,145904164.0,1284700835.8200002,348298300.0,18694580.0,12719500.0,8500.0,24000.0
2023-02-24,1294,681,18,98,44684960.0,394257210.15,244760075.0,3224647.0,9616350.0,8500.0,24000.0
2023-02-27,1325,678,18,99,55813723.0,488652774.79,282886725.0,3662139.0,10990450.0,8500.0,24000.0
2023-02-28,1339,728,18,100,59510745.0,519938110.46,324970925.0,4609679.0,12297350.0,8500.0,24000.0
2023-03-01,1367,730,18,102,70222406.0,613309447.37,325896825.0,6288950.0,11348600.0,8500.0,24000.0
2023-03-02,1367,739,18,102,128186115.0,1116432197.27,340374650.0,16793378.0,9597250.0,8500.0,24000.0
2023-03-03,1335,656,18,102,50524116.0,444220867.96,252359875.0,3506032.0,8360050.0,8500.0,24000.0
2023-03-06,1351,685,18,102,52460235.0,465626661.01000005,269933250.0,4406396.0,8195100.0,8500.0,24000.0
2023-03-08,1359,719,18,102,80954391.0,716011755.8,333716900.0,7186787.0,11605500.0,8500.0,24000.0
2023-03-09,1363,726,18,102,142141781.0,1257743087.94,349454825.0,21173292.0,8713100.0,8500.0,24000.0
2023-03-10,1333,646,18,102,47897390.0,419648443.51,264609575.0,4071110.0,10139700.0,8500.0,24000.0
2023-03-13,1341,707,18,102,76638838.0,667894031.1399999,307364650.0,4141520.0,10099600.0,8500.0,24000.0
2023-03-14,1387,749,18,105,69565855.0,599293142.44,342846975.0,4900962.0,10727100.0,8500.0,24000.0
2023-03-15,1415,797,18,107,91173658.0,784175327.4400002,380310625.0,6520761.0,12125850.0,8500.0,24000.0
2023-03-16,1443,859,18,108,184461690.0,1570303749.1299999,397507825.0,19402252.0,13606100.0,8500.0,24000.0
2023-03-17,1399,727,18,108,56350628.0,483770342.99000007,275086175.0,3888249.0,7970450.0,8500.0,24000.0
2023-03-20,1403,758,18,108,62095832.0,529905816.85999995,297800100.0,3644189.0,7635400.0,8500.0,24000.0
2023-03-21,1403,751,18,108,52390313.0,448088972.15999997,325618050.0,4134751.0,9611000.0,8500.0,24000.0
2023-03-22,1403,756,18,108,63752250.0,547371497.94,341353325.0,4950400.0,10114550.0,8500.0,24000.0
2023-03-23,1405,788,18,108,150313480.0,1289088513.9999998,365727025.0,16712917.0,14281150.0,8500.0,24000.0
2023-03-24,1361,723,18,108,53577083.0,459201921.4,283369275.0,4588313.0,12836050.0,8500.0,24000.0
2023-03-27,1369,739,18,108,66123507.0,565032436.1199999,317379025.0,5679607.0,13018450.0,8500.0,24000.0
2023-03-28,1369,747,18,108,59748482.0,509779573.7200001,348015775.0,4870216.0,14304400.0,8500.0,24000.0
2023-03-29,1369,792,18,108,145915032.0,1243622608.95,368581775.0,16209442.0,14040200.0,8500.0,24000.0
2023-03-31,1313,657,18,104,47984533.0,415689545.78,258210275.0,3107896.0,8113300.0,8500.0,24000.0
