fold_id,rebalance_date,next_rebalance_date,available_symbol_count,BreadthRelAdvFrac_3,hedge_regime,core_weight,active_weight,core_return,active_return,strategy_return,top_names
7,2022-06-21,2022-08-02,27,0.4642857142857143,False,0.9,0.1,0.12109710687085819,0.11467080968616213,0.12045447715238858,IIFL|LEMONTREE|NHPC|PHOENIXLTD|TATAELXSI|INDUSTOWER|SJVN|BLUESTARCO|HUDCO|SUNDARMFIN
7,2022-08-02,2022-09-16,27,0.32142857142857145,True,1.2,-0.2,0.044741982443252955,0.07833148771336401,0.038024081389230746,TATAELXSI|PHOENIXLTD|FEDERALBNK|LEMONTREE|IDFCFIRSTB|CROMPTON|HUDCO|IIFL|NHPC|SUNDARMFIN
7,2022-09-16,2022-11-01,28,0.4642857142857143,False,0.9,0.1,0.009991456446765967,0.0392030364035912,0.01291261444244849,IDFCFIRSTB|FEDERALBNK|ANGELONE|LEMONTREE|AFFLE|OBEROIRLTY|SUNDARMFIN|NHPC|CROMPTON|PHOENIXLTD
7,2022-11-01,2022-12-14,28,0.5,False,0.9,0.1,0.06573751816671485,0.04157886784000083,0.06332165313404345,KPITTECH|IDFCFIRSTB|LEMONTREE|BLUESTARCO|IIFL|SJVN|NHPC|FEDERALBNK|ANGELONE|PHOENIXLTD
7,2022-12-14,2023-01-25,28,0.39285714285714285,False,0.9,0.1,-0.06798608340663309,-0.05286233152786412,-0.0664737082187562,IRFC|HUDCO|IIFL|PERSISTENT|IDFCFIRSTB|COFORGE|SJVN|KPITTECH|MANAPPURAM|LTTS
7,2023-01-25,2023-03-10,28,0.5,False,0.9,0.1,0.018645499013932032,-0.038887938658113214,0.012892155246727507,IRFC|HUDCO|PERSISTENT|IIFL|COFORGE|MANAPPURAM|POLICYBZR|MPHASIS|IDFCFIRSTB|NHPC
7,2023-03-10,2023-04-27,28,0.5714285714285714,False,0.9,0.1,0.03229086417821251,0.0007423565689909389,0.029136013417290354,POLICYBZR|KPITTECH|BLUESTARCO|PERSISTENT|VOLTAS|COFORGE|MPHASIS|SUNDARMFIN|FEDERALBNK|MANAPPURAM
7,2023-04-27,2023-05-08,28,0.5357142857142857,False,0.9,0.1,0.017503954964095597,0.006618405825364175,0.01641540005022246,POLICYBZR|KPITTECH|DELHIVERY|BLUESTARCO|LEMONTREE|PRESTIGE|OBEROIRLTY|LTTS|MANAPPURAM|VOLTAS
8,2023-05-09,2023-06-20,28,0.5714285714285714,False,0.9,0.1,0.09096585991658653,0.09595862206991113,0.09146513613191899,POLICYBZR|PRESTIGE|DELHIVERY|HUDCO|LEMONTREE|KPITTECH|OBEROIRLTY|SJVN|LTTS|IRFC
8,2023-06-20,2023-08-02,28,0.39285714285714285,False,0.9,0.1,0.0628289922550446,0.024546036073182176,0.059000696636858356,IDFCFIRSTB|ANGELONE|PRESTIGE|HUDCO|TATAELXSI|SJVN|LEMONTREE|IRFC|COFORGE|KPITTECH
