symbol,trade_date,expiry_date,entry_spot,expiry_spot,short_put_strike,long_put_strike,short_put_premium,long_put_premium,net_credit_points,spread_width_points,max_loss_points,max_loss_pct_collateral,pnl_points,return_on_max_loss,return_on_cash_equivalent,assigned_or_tested
SBIN,2016-11-24,2016-12-29,261.75,247.65,245.0,235.0,4.45,2.65,1.8000000000000003,10.0,8.2,0.03346938775510204,1.8000000000000003,0.21951219512195128,0.0073469387755102054,False
SBIN,2016-12-21,2017-01-25,255.35,259.2,240.0,230.0,3.0,1.5,1.5,10.0,8.5,0.035416666666666666,1.5,0.17647058823529413,0.00625,False
SBIN,2017-01-19,2017-02-23,258.4,270.45,245.0,235.0,4.7,2.4,2.3000000000000003,10.0,7.699999999999999,0.031428571428571424,2.3000000000000003,0.29870129870129875,0.009387755102040818,False
SBIN,2017-02-23,2017-03-30,270.45,291.05,255.0,245.0,3.0,1.35,1.65,10.0,8.35,0.032745098039215687,1.65,0.19760479041916168,0.006470588235294118,False
SBIN,2017-03-23,2017-04-27,268.5,282.05,255.0,250.0,2.75,1.8,0.95,5.0,4.05,0.01588235294117647,0.95,0.2345679012345679,0.0037254901960784314,False
SBIN,2017-04-20,2017-05-25,284.8,290.1,270.0,260.0,3.9,1.95,1.95,10.0,8.05,0.02981481481481482,1.95,0.24223602484472048,0.007222222222222222,False
SBIN,2017-05-25,2017-06-29,290.1,272.45,275.0,265.0,4.15,1.95,2.2,10.0,7.8,0.02836363636363636,-0.3500000000000112,-0.04487179487179631,-0.0012727272727273134,True
SBIN,2017-06-22,2017-07-27,294.5,298.35,275.0,265.0,1.95,0.95,1.0,10.0,9.0,0.03272727272727273,1.0,0.1111111111111111,0.0036363636363636364,False
SBIN,2017-07-27,2017-08-31,298.35,277.75,280.0,270.0,2.55,1.25,1.2999999999999998,10.0,8.7,0.03107142857142857,-0.9500000000000002,-0.10919540229885061,-0.0033928571428571436,True
SBIN,2017-08-24,2017-09-28,280.3,252.55,265.0,260.0,2.55,1.85,0.6999999999999997,5.0,4.300000000000001,0.016226415094339624,-4.300000000000001,-1.0,-0.016226415094339624,True
SBIN,2017-09-21,2017-10-26,268.5,320.5,255.0,250.0,2.75,1.8,0.95,5.0,4.05,0.01588235294117647,0.95,0.2345679012345679,0.0037254901960784314,False
SBIN,2017-10-26,2017-11-30,320.5,320.35,300.0,285.0,10.2,6.0,4.199999999999999,15.0,10.8,0.036000000000000004,4.199999999999999,0.3888888888888888,0.013999999999999997,False
SBIN,2017-11-23,2017-12-28,334.95,308.4,310.0,300.0,4.75,3.15,1.6,10.0,8.4,0.02709677419354839,-2.2648549702353193e-14,-2.6962559169468086e-15,-7.305983774952643e-17,True
SBIN,2017-12-21,2018-01-25,316.75,313.15,300.0,295.0,4.25,3.0,1.25,5.0,3.75,0.0125,1.25,0.3333333333333333,0.004166666666666667,False
SBIN,2018-01-18,2018-02-22,303.25,272.6,280.0,270.0,4.4,2.3,2.1000000000000005,10.0,7.8999999999999995,0.028214285714285713,-5.299999999999977,-0.6708860759493642,-0.018928571428571347,True
SBIN,2018-02-21,2018-03-28,273.3,249.9,250.0,240.0,3.7,2.3,1.4000000000000004,10.0,8.6,0.0344,1.300000000000006,0.15116279069767513,0.005200000000000024,True
SBIN,2018-03-22,2018-04-26,241.55,233.2,220.0,210.0,2.85,1.8,1.05,10.0,8.95,0.04068181818181818,1.05,0.11731843575418996,0.004772727272727273,False
SBIN,2018-04-26,2018-05-31,233.2,269.55,220.0,210.0,4.05,1.9,2.15,10.0,7.85,0.03568181818181818,2.15,0.27388535031847133,0.009772727272727271,False
SBIN,2018-05-24,2018-06-28,268.5,257.0,255.0,245.0,5.4,2.8,2.6000000000000005,10.0,7.3999999999999995,0.029019607843137254,2.6000000000000005,0.3513513513513514,0.010196078431372551,False
SBIN,2018-06-21,2018-07-26,268.65,287.7,255.0,250.0,3.45,2.6,0.8500000000000001,5.0,4.15,0.01627450980392157,0.8500000000000001,0.20481927710843373,0.0033333333333333335,False
SBIN,2018-07-26,2018-08-30,287.7,308.6,270.0,260.0,5.3,3.0,2.3,10.0,7.7,0.02851851851851852,2.3,0.2987012987012987,0.008518518518518517,False
SBIN,2018-08-23,2018-09-27,302.45,265.35,285.0,280.0,4.25,3.35,0.8999999999999999,5.0,4.1,0.0143859649122807,-4.100000000000001,-1.0000000000000004,-0.014385964912280707,True
SBIN,2018-09-21,2018-10-25,270.6,249.55,255.0,250.0,5.35,4.5,0.8499999999999996,5.0,4.15,0.01627450980392157,-4.15,-1.0,-0.01627450980392157,True
SBIN,2018-10-25,2018-11-29,249.55,286.4,235.0,225.0,6.15,4.1,2.0500000000000007,10.0,7.949999999999999,0.03382978723404255,2.0500000000000007,0.2578616352201259,0.008723404255319152,False
SBIN,2018-11-22,2018-12-27,282.7,292.15,265.0,260.0,3.6,3.1,0.5,5.0,4.5,0.016981132075471698,0.5,0.1111111111111111,0.0018867924528301887,False
SBIN,2018-12-27,2019-01-31,292.15,293.65,275.0,270.0,3.45,2.5,0.9500000000000002,5.0,4.05,0.014727272727272726,0.9500000000000002,0.23456790123456794,0.0034545454545454554,False
SBIN,2019-01-24,2019-02-28,288.05,269.05,270.0,260.0,5.2,2.75,2.45,10.0,7.55,0.027962962962962964,1.5000000000000115,0.19867549668874326,0.005555555555555598,True
SBIN,2019-02-21,2019-03-28,268.0,319.0,250.0,240.0,3.7,2.0,1.7000000000000002,10.0,8.3,0.0332,1.7000000000000002,0.20481927710843373,0.0068000000000000005,False
SBIN,2019-03-22,2019-04-25,298.05,306.2,280.0,270.0,3.65,2.0,1.65,10.0,8.35,0.02982142857142857,1.65,0.19760479041916168,0.005892857142857142,False
SBIN,2019-04-25,2019-05-30,306.2,353.55,290.0,280.0,6.1,3.65,2.4499999999999997,10.0,7.550000000000001,0.02603448275862069,2.4499999999999997,0.3245033112582781,0.008448275862068965,False
SBIN,2019-05-23,2019-06-27,342.2,362.15,325.0,310.0,6.5,3.7,2.8,15.0,12.2,0.037538461538461534,2.8,0.22950819672131148,0.008615384615384615,False
SBIN,2019-06-20,2019-07-25,345.15,341.3,325.0,310.0,4.0,1.7,2.3,15.0,12.7,0.03907692307692307,2.3,0.1811023622047244,0.007076923076923076,False
SBIN,2019-07-25,2019-08-29,341.3,274.5,320.0,305.0,4.3,2.0,2.3,15.0,12.7,0.0396875,-12.700000000000003,-1.0000000000000002,-0.03968750000000001,True
SBIN,2019-08-22,2019-09-26,268.55,281.85,255.0,250.0,7.35,5.85,1.5,5.0,3.5,0.013725490196078431,1.5,0.42857142857142855,0.0058823529411764705,False
SBIN,2019-09-26,2019-10-31,281.85,312.4,265.0,255.0,5.9,3.5,2.4000000000000004,10.0,7.6,0.028679245283018868,2.4000000000000004,0.31578947368421056,0.009056603773584908,False
SBIN,2019-10-24,2019-11-28,262.5,349.3,245.0,235.0,7.3,5.25,2.05,10.0,7.95,0.032448979591836735,2.05,0.2578616352201258,0.00836734693877551,False
SBIN,2019-11-21,2019-12-26,331.35,329.85,310.0,295.0,6.0,3.15,2.85,15.0,12.15,0.03919354838709677,2.85,0.2345679012345679,0.009193548387096774,False
SBIN,2019-12-26,2020-01-30,329.85,310.7,310.0,300.0,3.2,1.75,1.4500000000000002,10.0,8.55,0.027580645161290326,1.4500000000000002,0.16959064327485382,0.00467741935483871,False
SBIN,2020-01-23,2020-02-27,323.2,321.95,305.0,290.0,6.4,3.25,3.1500000000000004,15.0,11.85,0.03885245901639344,3.1500000000000004,0.2658227848101266,0.010327868852459017,False
SBIN,2020-02-20,2020-03-26,327.65,192.75,310.0,300.0,5.9,3.9,2.0000000000000004,10.0,8.0,0.025806451612903226,-8.0,-1.0,-0.025806451612903226,True
SBIN,2020-03-26,2020-04-30,192.75,190.5,180.0,170.0,19.2,16.05,3.1499999999999986,10.0,6.850000000000001,0.038055555555555565,3.1499999999999986,0.45985401459853986,0.01749999999999999,False
SBIN,2020-04-23,2020-05-28,186.7,158.2,170.0,160.0,8.7,5.75,2.9499999999999993,10.0,7.050000000000001,0.04147058823529412,-7.050000000000001,-1.0,-0.04147058823529412,True
SBIN,2020-05-21,2020-06-25,151.95,185.25,140.0,130.0,6.1,3.35,2.7499999999999996,10.0,7.25,0.05178571428571429,2.7499999999999996,0.37931034482758613,0.01964285714285714,False
SBIN,2020-06-25,2020-07-30,185.25,186.55,175.0,165.0,7.3,4.15,3.1499999999999995,10.0,6.8500000000000005,0.039142857142857146,3.1499999999999995,0.45985401459854003,0.018,False
SBIN,2020-07-23,2020-08-27,198.25,215.65,187.5,177.5,8.3,5.05,3.250000000000001,10.0,6.749999999999999,0.036,3.250000000000001,0.4814814814814817,0.01733333333333334,False
SBIN,2020-08-20,2020-09-24,194.75,176.35,185.0,175.0,5.75,2.85,2.9,10.0,7.1,0.038378378378378375,-5.750000000000005,-0.8098591549295783,-0.03108108108108111,True
SBIN,2020-09-24,2020-10-29,176.35,188.7,165.0,160.0,4.9,3.6,1.3000000000000003,5.0,3.6999999999999997,0.022424242424242423,1.3000000000000003,0.3513513513513514,0.007878787878787881,False
SBIN,2020-10-22,2020-11-26,203.3,245.45,190.0,180.0,5.55,2.95,2.5999999999999996,10.0,7.4,0.03894736842105263,2.5999999999999996,0.35135135135135126,0.013684210526315788,False
SBIN,2020-11-26,2020-12-31,245.45,274.95,230.0,220.0,5.8,3.35,2.4499999999999997,10.0,7.550000000000001,0.03282608695652174,2.4499999999999997,0.3245033112582781,0.010652173913043477,False
SBIN,2020-12-24,2021-01-28,266.85,282.35,250.0,240.0,5.85,3.7,2.1499999999999995,10.0,7.8500000000000005,0.031400000000000004,2.1499999999999995,0.2738853503184713,0.008599999999999998,False
SBIN,2021-01-21,2021-02-25,294.85,407.25,280.0,265.0,10.6,6.15,4.449999999999999,15.0,10.55,0.03767857142857143,4.449999999999999,0.4218009478672985,0.01589285714285714,False
SBIN,2021-02-18,2021-03-25,415.2,355.2,390.0,370.0,14.15,8.15,6.0,20.0,14.0,0.035897435897435895,-14.0,-1.0,-0.035897435897435895,True
SBIN,2021-03-25,2021-04-29,355.2,359.4,335.0,320.0,7.5,4.3,3.2,15.0,11.8,0.03522388059701493,3.2,0.2711864406779661,0.00955223880597015,False
SBIN,2021-04-22,2021-05-27,336.65,425.2,310.0,300.0,8.85,6.35,2.5,10.0,7.5,0.024193548387096774,2.5,0.3333333333333333,0.008064516129032258,False
SBIN,2021-05-20,2021-06-24,384.55,417.2,365.0,350.0,13.6,8.6,5.0,15.0,10.0,0.0273972602739726,5.0,0.5,0.0136986301369863,False
SBIN,2021-06-24,2021-07-29,417.2,441.55,395.0,380.0,6.35,3.6,2.7499999999999996,15.0,12.25,0.0310126582278481,2.7499999999999996,0.22448979591836732,0.006962025316455695,False
SBIN,2021-07-22,2021-08-26,422.05,410.75,400.0,390.0,5.4,3.4,2.0000000000000004,10.0,8.0,0.02,2.0000000000000004,0.25000000000000006,0.005000000000000001,False
SBIN,2021-08-26,2021-09-30,410.75,453.0,390.0,375.0,5.8,3.0,2.8,15.0,12.2,0.03128205128205128,2.8,0.22950819672131148,0.007179487179487179,False
SBIN,2021-09-23,2021-10-28,449.8,501.35,425.0,410.0,7.55,4.5,3.05,15.0,11.95,0.02811764705882353,3.05,0.25523012552301255,0.007176470588235294,False
SBIN,2021-10-21,2021-11-25,502.95,490.55,475.0,450.0,18.05,9.35,8.700000000000001,25.0,16.299999999999997,0.0343157894736842,8.700000000000001,0.5337423312883437,0.018315789473684212,False
SBIN,2021-11-25,2021-12-30,490.55,451.7,465.0,450.0,5.15,2.85,2.3000000000000003,15.0,12.7,0.027311827956989245,-11.00000000000001,-0.8661417322834655,-0.023655913978494647,True
SBIN,2021-12-23,2022-01-27,461.8,528.95,430.0,420.0,5.1,3.8,1.2999999999999998,10.0,8.7,0.02023255813953488,1.2999999999999998,0.14942528735632182,0.003023255813953488,False
SBIN,2022-01-20,2022-02-24,511.4,472.65,485.0,460.0,12.5,5.55,6.95,25.0,18.05,0.037216494845360826,-5.400000000000023,-0.29916897506925333,-0.011134020618556747,True
SBIN,2022-02-24,2022-03-31,472.65,493.55,445.0,425.0,12.4,8.85,3.5500000000000007,20.0,16.45,0.036966292134831456,3.5500000000000007,0.21580547112462012,0.007977528089887642,False
SBIN,2022-03-24,2022-04-28,487.1,507.5,460.0,440.0,10.75,6.0,4.75,20.0,15.25,0.03315217391304348,4.75,0.3114754098360656,0.010326086956521738,False
SBIN,2022-04-21,2022-05-26,516.3,468.9,490.0,470.0,10.0,5.3,4.7,20.0,15.3,0.03122448979591837,-15.3,-1.0,-0.03122448979591837,True
SBIN,2022-05-26,2022-06-30,468.9,465.9,440.0,420.0,7.1,4.1,3.0,20.0,17.0,0.038636363636363635,3.0,0.17647058823529413,0.006818181818181818,False
SBIN,2022-06-23,2022-07-28,451.4,532.45,420.0,400.0,6.65,3.45,3.2,20.0,16.8,0.04,3.2,0.19047619047619047,0.007619047619047619,False
SBIN,2022-07-21,2022-08-25,512.05,520.4,485.0,470.0,7.2,4.25,2.95,15.0,12.05,0.024845360824742268,2.95,0.24481327800829875,0.006082474226804124,False
SBIN,2022-08-25,2022-09-29,520.4,521.75,490.0,470.0,5.8,3.0,2.8,20.0,17.2,0.03510204081632653,2.8,0.1627906976744186,0.005714285714285714,False
SBIN,2022-09-22,2022-10-27,567.3,579.65,535.0,520.0,10.95,5.85,5.1,15.0,9.9,0.01850467289719626,5.1,0.5151515151515151,0.009532710280373832,False
SBIN,2022-10-20,2022-11-24,555.4,609.35,525.0,500.0,8.6,3.7,4.8999999999999995,25.0,20.1,0.03828571428571429,4.8999999999999995,0.24378109452736313,0.009333333333333332,False
SBIN,2022-11-24,2022-12-29,609.35,611.8,575.0,550.0,4.0,1.45,2.55,25.0,22.45,0.03904347826086956,2.55,0.11358574610244988,0.004434782608695652,False
SBIN,2022-12-21,2023-01-25,593.4,568.7,560.0,540.0,5.5,2.7,2.8,20.0,17.2,0.03071428571428571,2.8,0.1627906976744186,0.005,False
SBIN,2023-01-19,2023-02-23,589.85,521.0,560.0,540.0,6.2,3.1,3.1,20.0,16.9,0.030178571428571426,-16.9,-1.0,-0.030178571428571426,True
SBIN,2023-02-22,2023-03-29,516.35,516.5,490.0,470.0,6.9,3.65,3.2500000000000004,20.0,16.75,0.034183673469387756,3.2500000000000004,0.1940298507462687,0.00663265306122449,False
SBIN,2023-03-23,2023-04-27,512.75,564.75,485.0,465.0,7.3,3.15,4.15,20.0,15.85,0.03268041237113402,4.15,0.26182965299684546,0.008556701030927837,False
SBIN,2023-04-20,2023-05-25,544.8,581.25,510.0,490.0,3.5,1.75,1.75,20.0,18.25,0.035784313725490194,1.75,0.0958904109589041,0.003431372549019608,False
SBIN,2023-06-22,2023-07-27,562.95,616.55,530.0,510.0,3.45,1.8,1.6500000000000001,20.0,18.35,0.03462264150943396,1.6500000000000001,0.08991825613079019,0.0031132075471698114,False
SBIN,2023-07-27,2023-08-31,616.55,561.35,585.0,560.0,6.1,2.65,3.4499999999999997,25.0,21.55,0.03683760683760684,-20.199999999999978,-0.9373549883990708,-0.03452991452991449,True
SBIN,2023-08-24,2023-09-28,576.95,589.95,540.0,520.0,2.35,1.0,1.35,20.0,18.65,0.03453703703703703,1.35,0.07238605898123325,0.0025,False
SBIN,2023-09-21,2023-10-26,588.15,547.0,550.0,530.0,2.95,1.5,1.4500000000000002,20.0,18.55,0.03372727272727273,-1.5499999999999998,-0.08355795148247977,-0.0028181818181818178,True
SBIN,2023-10-26,2023-11-30,547.0,564.75,515.0,495.0,3.8,1.8,1.9999999999999998,20.0,18.0,0.03495145631067961,1.9999999999999998,0.1111111111111111,0.0038834951456310674,False
SBIN,2023-11-23,2023-12-28,559.95,651.4,530.0,510.0,3.3,1.55,1.7499999999999998,20.0,18.25,0.03443396226415094,1.7499999999999998,0.0958904109589041,0.00330188679245283,False
SBIN,2023-12-21,2024-01-25,643.75,612.75,610.0,585.0,7.0,3.1,3.9,25.0,21.1,0.03459016393442623,3.9,0.1848341232227488,0.0063934426229508194,False
SBIN,2024-01-25,2024-02-29,612.75,748.1,580.0,560.0,7.9,4.45,3.45,20.0,16.55,0.02853448275862069,3.45,0.2084592145015106,0.005948275862068966,False
SBIN,2024-02-22,2024-03-28,765.9,752.35,720.0,690.0,7.65,3.75,3.9000000000000004,30.0,26.1,0.036250000000000004,3.9000000000000004,0.14942528735632185,0.005416666666666667,False
SBIN,2024-03-21,2024-04-25,744.3,812.7,700.0,670.0,4.7,1.95,2.75,30.0,27.25,0.03892857142857143,2.75,0.10091743119266056,0.003928571428571429,False
SBIN,2024-04-25,2024-05-30,812.7,825.85,770.0,735.0,10.65,4.65,6.0,35.0,29.0,0.03766233766233766,6.0,0.20689655172413793,0.007792207792207792,False
SBIN,2024-05-23,2024-06-27,832.1,844.0,790.0,750.0,19.0,9.1,9.9,40.0,30.1,0.038101265822784815,9.9,0.3289036544850498,0.012531645569620253,False
SBIN,2024-06-20,2024-07-25,843.75,848.5,800.0,770.0,7.95,3.85,4.1,30.0,25.9,0.032375,4.1,0.1583011583011583,0.005124999999999999,False
SBIN,2024-07-25,2024-08-29,848.5,814.5,800.0,770.0,8.1,3.7,4.3999999999999995,30.0,25.6,0.032,4.3999999999999995,0.17187499999999997,0.0055,False
SBIN,2024-08-22,2024-09-26,820.3,801.85,770.0,740.0,4.8,2.1,2.6999999999999997,30.0,27.3,0.035454545454545454,2.6999999999999997,0.09890109890109888,0.0035064935064935063,False
SBIN,2024-09-26,2024-10-31,801.85,820.2,760.0,730.0,5.55,2.4,3.15,30.0,26.85,0.03532894736842106,3.15,0.11731843575418993,0.004144736842105263,False
SBIN,2024-10-24,2024-11-28,794.55,838.85,750.0,720.0,7.0,3.2,3.8,30.0,26.2,0.03493333333333333,3.8,0.1450381679389313,0.005066666666666666,False
SBIN,2024-11-21,2024-12-26,780.75,812.45,740.0,710.0,10.15,5.35,4.800000000000001,30.0,25.2,0.03405405405405405,4.800000000000001,0.19047619047619052,0.006486486486486487,False
SBIN,2024-12-26,2025-01-30,812.45,762.6,770.0,740.0,5.3,2.5,2.8,30.0,27.2,0.03532467532467532,-4.599999999999977,-0.1691176470588227,-0.005974025974025945,True
TCS,2018-05-31,2018-06-28,1741.05,1842.7,1650.0,1600.0,10.2,4.9,5.299999999999999,50.0,44.7,0.027090909090909093,5.299999999999999,0.11856823266219237,0.0032121212121212113,False
TCS,2018-06-21,2018-07-26,1819.35,1964.7,1700.0,1650.0,8.35,3.5,4.85,50.0,45.15,0.026558823529411763,4.85,0.10741971207087486,0.002852941176470588,False
TCS,2018-07-26,2018-08-30,1964.7,2082.4,1850.0,1800.0,6.75,3.8,2.95,50.0,47.05,0.02543243243243243,2.95,0.06269925611052073,0.0015945945945945947,False
TCS,2018-08-23,2018-09-27,2035.1,2188.85,1900.0,1850.0,9.0,5.5,3.5,50.0,46.5,0.024473684210526314,3.5,0.07526881720430108,0.0018421052631578947,False
TCS,2018-09-21,2018-10-25,2103.15,1853.0,1950.0,1850.0,15.1,4.95,10.149999999999999,100.0,89.85,0.04607692307692307,-86.85,-0.9666110183639399,-0.044538461538461534,True
TCS,2018-10-25,2018-11-29,1853.0,1960.55,1750.0,1700.0,23.0,13.95,9.05,50.0,40.95,0.0234,9.05,0.221001221001221,0.005171428571428572,False
TCS,2018-11-22,2018-12-27,1812.55,1908.95,1700.0,1660.0,19.6,12.0,7.600000000000001,40.0,32.4,0.019058823529411763,7.600000000000001,0.23456790123456794,0.0044705882352941186,False
TCS,2018-12-27,2019-01-31,1908.95,2014.1,1800.0,1740.0,29.55,16.9,12.650000000000002,60.0,47.349999999999994,0.02630555555555555,12.650000000000002,0.26715945089757137,0.007027777777777779,False
TCS,2019-01-24,2019-02-28,1901.55,1983.45,1800.0,1700.0,16.3,6.55,9.75,100.0,90.25,0.050138888888888886,9.75,0.10803324099722991,0.005416666666666667,False
TCS,2019-02-21,2019-03-28,1914.2,2000.3,1800.0,1750.0,19.4,11.9,7.499999999999998,50.0,42.5,0.02361111111111111,7.499999999999998,0.17647058823529407,0.004166666666666666,False
TCS,2019-03-22,2019-04-25,2005.65,2195.0,1900.0,1850.0,33.1,22.3,10.8,50.0,39.2,0.02063157894736842,10.8,0.2755102040816326,0.00568421052631579,False
TCS,2019-04-25,2019-05-30,2195.0,2146.3,2080.0,2000.0,21.2,11.7,9.5,80.0,70.5,0.03389423076923077,9.5,0.1347517730496454,0.0045673076923076926,False
TCS,2019-05-23,2019-06-27,2054.05,2252.55,1900.0,1820.0,17.0,13.5,3.5,80.0,76.5,0.04026315789473684,3.5,0.0457516339869281,0.0018421052631578947,False
TCS,2019-06-20,2019-07-25,2277.95,2127.9,2160.0,2100.0,24.0,15.15,8.85,60.0,51.15,0.023680555555555555,-23.249999999999908,-0.45454545454545275,-0.010763888888888845,True
TCS,2019-07-25,2019-08-29,2127.9,2233.45,2000.0,1900.0,10.3,4.95,5.3500000000000005,100.0,94.65,0.047325000000000006,5.3500000000000005,0.05652403592181723,0.0026750000000000003,False
TCS,2019-08-22,2019-09-26,2216.0,2087.6,2100.0,2000.0,16.15,6.0,10.149999999999999,100.0,89.85,0.04278571428571428,-2.2500000000000924,-0.025041736227046106,-0.0010714285714286155,True
TCS,2019-09-26,2019-10-31,2087.6,2269.65,1980.0,1900.0,30.75,14.55,16.2,80.0,63.8,0.03222222222222222,16.2,0.25391849529780564,0.00818181818181818,False
TCS,2019-10-24,2019-11-28,2082.0,2077.35,1960.0,1900.0,19.5,8.0,11.5,60.0,48.5,0.024744897959183672,11.5,0.23711340206185566,0.00586734693877551,False
TCS,2019-12-26,2020-01-30,2201.95,2137.85,2080.0,2000.0,16.55,10.35,6.200000000000001,80.0,73.8,0.03548076923076923,6.200000000000001,0.0840108401084011,0.0029807692307692313,False
TCS,2020-01-23,2020-02-27,2190.95,2105.5,2080.0,2000.0,18.0,9.15,8.85,80.0,71.15,0.034206730769230774,8.85,0.12438510189739985,0.004254807692307692,False
TCS,2020-03-26,2020-04-30,1790.95,2014.45,1700.0,1600.0,109.7,83.95,25.75,100.0,74.25,0.043676470588235296,25.75,0.3468013468013468,0.015147058823529411,False
TCS,2020-04-23,2020-05-28,1878.25,2004.3,1780.0,1700.0,59.4,38.3,21.1,80.0,58.9,0.033089887640449435,21.1,0.3582342954159593,0.011853932584269663,False
TCS,2020-05-21,2020-06-25,1991.2,2016.1,1850.0,1800.0,33.0,23.25,9.75,50.0,40.25,0.021756756756756757,9.75,0.2422360248447205,0.00527027027027027,False
TCS,2020-06-25,2020-07-30,2016.1,2279.5,1900.0,1820.0,38.7,11.3,27.400000000000002,80.0,52.599999999999994,0.027684210526315787,27.400000000000002,0.5209125475285172,0.014421052631578949,False
TCS,2020-07-23,2020-08-27,2171.2,2248.4,2000.0,1900.0,19.75,9.15,10.6,100.0,89.4,0.044700000000000004,10.6,0.11856823266219238,0.0053,False
TCS,2020-08-20,2020-09-24,2252.85,2332.25,2140.0,2100.0,39.0,28.9,10.100000000000001,40.0,29.9,0.01397196261682243,10.100000000000001,0.3377926421404683,0.0047196261682243,False
TCS,2020-09-24,2020-10-29,2332.25,2632.65,2200.0,2100.0,50.7,27.05,23.650000000000002,100.0,76.35,0.03470454545454545,23.650000000000002,0.30975769482645715,0.010750000000000001,False
TCS,2020-10-22,2020-11-26,2671.15,2720.6,2500.0,2400.0,24.8,12.5,12.3,100.0,87.7,0.03508,12.3,0.1402508551881414,0.00492,False
TCS,2020-11-26,2020-12-31,2720.6,2862.75,2550.0,2450.0,23.35,9.0,14.350000000000001,100.0,85.65,0.03358823529411765,14.350000000000001,0.1675423234092236,0.005627450980392157,False
TCS,2020-12-24,2021-01-28,2909.35,3196.55,2750.0,2650.0,36.65,18.15,18.5,100.0,81.5,0.029636363636363638,18.5,0.22699386503067484,0.006727272727272728,False
TCS,2021-01-21,2021-02-25,3273.85,2995.3,3100.0,3000.0,45.15,24.0,21.15,100.0,78.85,0.02543548387096774,-78.85,-1.0,-0.02543548387096774,True
TCS,2021-02-18,2021-03-25,3057.35,3064.85,2900.0,2800.0,45.25,24.3,20.95,100.0,79.05,0.02725862068965517,20.95,0.265022137887413,0.007224137931034482,False
TCS,2021-03-25,2021-04-29,3064.85,3115.25,2900.0,2800.0,39.4,20.4,19.0,100.0,81.0,0.02793103448275862,19.0,0.2345679012345679,0.006551724137931035,False
TCS,2021-04-22,2021-05-27,3118.8,3180.0,2900.0,2800.0,22.3,10.45,11.850000000000001,100.0,88.15,0.030396551724137934,11.850000000000001,0.1344299489506523,0.004086206896551725,False
TCS,2021-05-20,2021-06-24,3060.0,3373.6,2900.0,2800.0,22.6,11.25,11.350000000000001,100.0,88.65,0.03056896551724138,11.350000000000001,0.12803158488437677,0.0039137931034482765,False
TCS,2021-06-24,2021-07-29,3373.6,3195.8,3200.0,3050.0,39.4,16.25,23.15,150.0,126.85,0.039640625,18.95000000000018,0.14938904217579962,0.0059218750000000564,True
TCS,2021-07-22,2021-08-26,3216.35,3671.85,3000.0,2900.0,10.45,6.15,4.299999999999999,100.0,95.7,0.0319,4.299999999999999,0.044932079414838025,0.001433333333333333,False
TCS,2021-08-26,2021-09-30,3671.85,3775.55,3480.0,3360.0,31.25,14.5,16.75,120.0,103.25,0.029669540229885057,16.75,0.162227602905569,0.004813218390804598,False
TCS,2021-09-23,2021-10-28,3869.25,3421.65,3600.0,3500.0,40.3,22.55,17.749999999999996,100.0,82.25,0.022847222222222224,-82.25,-1.0,-0.022847222222222224,True
TCS,2021-10-21,2021-11-25,3532.5,3445.9,3300.0,3200.0,32.65,20.65,12.0,100.0,88.0,0.02666666666666667,12.0,0.13636363636363635,0.0036363636363636364,False
TCS,2021-11-25,2021-12-30,3445.9,3733.75,3220.0,3100.0,14.85,7.95,6.8999999999999995,120.0,113.1,0.03512422360248447,6.8999999999999995,0.0610079575596817,0.0021428571428571425,False
TCS,2021-12-23,2022-01-27,3662.7,3649.25,3440.0,3300.0,30.0,11.1,18.9,140.0,121.1,0.03520348837209302,18.9,0.15606936416184972,0.005494186046511628,False
TCS,2022-01-20,2022-02-24,3826.55,3401.65,3600.0,3500.0,20.55,10.4,10.15,100.0,89.85,0.024958333333333332,-89.85,-1.0,-0.024958333333333332,True
TCS,2022-02-24,2022-03-31,3401.65,3739.95,3220.0,3100.0,56.25,35.0,21.25,120.0,98.75,0.030667701863354036,21.25,0.21518987341772153,0.006599378881987578,False
TCS,2022-03-24,2022-04-28,3749.85,3584.3,3520.0,3400.0,40.0,20.8,19.2,120.0,100.8,0.028636363636363637,19.2,0.19047619047619047,0.005454545454545454,False
TCS,2022-04-21,2022-05-26,3628.65,3226.95,3440.0,3300.0,26.5,10.9,15.6,140.0,124.4,0.03616279069767442,-124.4,-1.0,-0.03616279069767442,True
TCS,2022-05-26,2022-06-30,3226.95,3267.1,3050.0,2950.0,41.4,25.2,16.2,100.0,83.8,0.027475409836065574,16.2,0.19331742243436753,0.005311475409836066,False
TCS,2022-06-23,2022-07-28,3308.8,3260.5,3100.0,3000.0,40.95,25.95,15.000000000000004,100.0,85.0,0.027419354838709678,15.000000000000004,0.17647058823529416,0.004838709677419356,False
TCS,2022-07-21,2022-08-25,3177.3,3218.2,3000.0,2900.0,23.25,12.6,10.65,100.0,89.35,0.029783333333333332,10.65,0.11919418019026302,0.00355,False
TCS,2022-08-25,2022-09-29,3218.2,2997.3,3040.0,3000.0,28.4,21.9,6.5,40.0,33.5,0.011019736842105263,-33.5,-1.0,-0.011019736842105263,True
TCS,2022-09-22,2022-10-27,3007.4,3157.4,2800.0,2700.0,35.7,21.6,14.100000000000001,100.0,85.9,0.03067857142857143,14.100000000000001,0.1641443538998836,0.005035714285714287,False
