experiment_id,gate_name,ticker,pnl_contribution_proxy
E1002,vol_not_stressed,WIPRO,-0.06601917809476193
E1002,composite_ohlcv_support,ADANIPORTS,-0.007087771122805296
E1002,composite_ohlcv_support,AXISBANK,0.01631241455936777
E1002,composite_ohlcv_support,BAJAJ-AUTO,0.0325542375737032
E1002,composite_ohlcv_support,BHARTIARTL,0.0196101495628363
E1002,composite_ohlcv_support,BPCL,0.07945205657097841
E1002,composite_ohlcv_support,BRITANNIA,0.055842736559189664
E1002,composite_ohlcv_support,CIPLA,-0.0034639453410853136
E1002,composite_ohlcv_support,DRREDDY,0.010503866591734797
E1002,composite_ohlcv_support,HCLTECH,-0.019567074881002816
E1002,composite_ohlcv_support,HINDUNILVR,-0.0062324979810636175
E1002,composite_ohlcv_support,ICICIBANK,0.055842736559189664
E1002,composite_ohlcv_support,ITC,0.036981327579884815
E1002,composite_ohlcv_support,M&M,0.08983923234904348
E1002,composite_ohlcv_support,MARUTI,0.045770133646353364
E1002,composite_ohlcv_support,NESTLEIND,0.04879235515903295
E1002,composite_ohlcv_support,ONGC,0.033333039562418315
E1002,composite_ohlcv_support,RELIANCE,0.02805678266831198
E1002,composite_ohlcv_support,SBIN,-0.024549762645393186
E1002,composite_ohlcv_support,TCS,0.03521782576736499
E1002,composite_ohlcv_support,ULTRACEMCO,0.005321254324217801
E1003,ungated,ADANIPORTS,0.0076025422644113595
E1003,ungated,AXISBANK,-0.026528510945716295
E1003,ungated,BAJAJ-AUTO,0.009971381528765477
E1003,ungated,BHARTIARTL,0.028616896787624156
E1003,ungated,BPCL,0.016184734739652498
E1003,ungated,BRITANNIA,0.024453735656885037
E1003,ungated,CIPLA,0.026242847759342075
E1003,ungated,DRREDDY,0.06828142364341412
E1003,ungated,HCLTECH,0.0314158550171748
E1003,ungated,HDFCBANK,0.010958993617508697
E1003,ungated,HINDUNILVR,-0.0030647631021146374
E1003,ungated,ICICIBANK,0.005323817729128363
E1003,ungated,INFY,0.015222443067699407
E1003,ungated,ITC,-0.0013632181633493959
E1003,ungated,KOTAKBANK,-0.04247451864725775
E1003,ungated,LT,0.04388126272977563
E1003,ungated,M&M,-0.004875444211038103
E1003,ungated,MARUTI,0.028642844635158912
E1003,ungated,NESTLEIND,-0.03078730874202064
E1003,ungated,ONGC,0.047323718984673475
E1003,ungated,RELIANCE,0.04805705135995033
E1003,ungated,SBIN,0.014832885820476758
E1003,ungated,SUNPHARMA,0.044099544058461296
E1003,ungated,TCS,0.050241613401618916
E1003,ungated,TECHM,0.04540144326020544
E1003,ungated,ULTRACEMCO,-0.03854482311161404
