scenario,allocation,lot_size,entry_date,expiry_date,weighted_pnl_before_lumped_cost_points,weighted_pnl_after_lumped_cost_points,weighted_pnl_after_itemized_cost_points,weighted_return_after_itemized_cost,weighted_model_lumped_cost_points,weighted_itemized_entry_cost_points,weighted_itemized_expiry_cost_points,weighted_itemized_total_cost_points,weighted_itemized_minus_lumped_cost_points,defensive_itm_expiry_legs,growth_itm_expiry_legs,defensive_expiry_intrinsic_points,growth_expiry_intrinsic_points
moderate_stress,def_full_resg0_ovg50,75,2021-01-07,2021-01-14,43.368750000000006,31.368750000000002,41.40698642555,0.05742297075673897,12.0,1.9617635744500002,0.0,1.9617635744500002,-10.03823642555,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-01-11,2021-01-14,18.487499999999997,6.487499999999999,16.561778785099996,0.022451321767851695,12.0,1.9257212149000003,0.0,1.9257212149000003,-10.0742787851,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-02-01,2021-02-04,86.625,74.625,84.6012201866,0.12221194682065728,12.0,2.0237798134000005,0.0,2.0237798134000005,-9.976220186599999,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-02-04,2021-02-11,46.40625,34.40625,44.431828459849996,0.06179133032225989,12.0,1.9744215401499998,0.0,1.9744215401499998,-10.025578459850001,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-02-08,2021-02-11,20.737500000000004,8.737500000000004,18.809463993500003,0.0239252888905142,12.0,1.9280360065000002,0.0,1.9280360065000002,-10.0719639935,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-04-26,2021-04-29,49.893750000000004,37.893750000000004,47.930676305750005,0.06687340386926874,12.0,1.96307369425,0.0,1.96307369425,-10.03692630575,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-04-29,2021-05-06,113.68124999999999,101.68124999999999,111.62739110285,0.16556707433168327,12.0,2.05385889715,0.0,2.05385889715,-9.94614110285,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-05-20,2021-05-27,65.25,53.25,63.2622757844,0.08362495146649042,12.0,1.9877242156000001,0.0,1.9877242156000001,-10.0122757844,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-05-31,2021-06-03,7.5,-4.5,5.594163125600001,0.0070366831768553465,12.0,1.9058368743999998,0.0,1.9058368743999998,-10.094163125600002,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-08-04,2021-08-12,20.85,8.850000000000003,18.919146866000002,0.022627851771319225,12.0,1.930853134,0.0,1.930853134,-10.069146866,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-12-27,2021-12-30,22.049999999999997,10.049999999999999,20.1251160116,0.02273253813577318,12.0,1.9248839884,0.0,1.9248839884,-10.0751160116,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2021-12-30,2022-01-06,36.993750000000006,24.993750000000002,35.047996138550005,0.04003940895774487,12.0,1.94575386145,0.0,1.94575386145,-10.05424613855,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-01-03,2022-01-06,13.85625,1.8562499999999984,11.943951978649999,0.013408682986374031,12.0,1.9122980213499998,0.0,1.9122980213499998,-10.087701978650001,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-01-05,2022-01-13,47.21249999999999,35.21249999999999,45.24765640609999,0.052097126054057155,12.0,1.9648435939000004,0.0,1.9648435939000004,-10.0351564061,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-03-21,2022-03-24,76.98750000000001,64.98750000000001,74.9935570163,0.0883654602955195,12.0,1.9939429836999998,0.0,1.9939429836999998,-10.0060570163,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-05-30,2022-06-02,20.231249999999996,8.231249999999996,18.310979452849995,0.021889666266612866,12.0,1.92027054715,0.0,1.92027054715,-10.07972945285,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-07-06,2022-07-14,71.51249999999999,59.512499999999996,69.5133692405,0.0866399142996915,12.0,1.9991307595000003,0.0,1.9991307595000003,-10.000869240499998,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-07-07,2022-07-14,38.85,26.85,36.903754106,0.04478067480402864,12.0,1.946245894,0.0,1.946245894,-10.053754106,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-07-20,2022-07-28,21.731249999999996,9.731249999999996,19.291928490249994,0.023320201858841653,12.0,1.9487590097499998,0.4905625000000001,2.43932150975,-9.56067849025,1,1,8.25,8.25
moderate_stress,def_full_resg0_ovg50,75,2022-07-21,2022-07-28,32.2875,20.2875,30.3496055771,0.036633097651830177,12.0,1.9378944229000004,0.0,1.9378944229000004,-10.0621055771,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-10-17,2022-10-20,28.875,16.875,26.9442702878,0.030592415881691738,12.0,1.9307297121999998,0.0,1.9307297121999998,-10.0692702878,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-10-19,2022-10-27,37.087500000000006,25.087500000000002,35.1373148171,0.04014431443500614,12.0,1.9501851829,0.0,1.9501851829,-10.0498148171,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-10-20,2022-10-27,16.556250000000002,4.556250000000002,14.634833781050002,0.01646282467601277,12.0,1.9214162189500001,0.0,1.9214162189500001,-10.07858378105,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2022-10-31,2022-11-03,13.143749999999999,1.143749999999999,11.234410106149998,0.011935786776610578,12.0,1.90933989385,0.0,1.90933989385,-10.09066010615,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2024-02-01,2024-02-08,31.40625,19.40625,29.470181271050002,0.02731091226972488,12.0,1.9360687289500005,0.0,1.9360687289500005,-10.063931271049999,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2024-03-27,2024-04-04,15.09375,3.09375,13.177254200150001,0.011559628663983771,12.0,1.9164957998499998,0.0,1.9164957998499998,-10.08350420015,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2024-05-15,2024-05-23,30.15,18.15,28.213389282799994,0.024969810852995836,12.0,1.9366107172,0.0,1.9366107172,-10.0633892828,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-02-25,2019-02-28,2.4674999999999994,-15.5325,0.5705859651499993,0.0009535910373440503,18.0,1.89691403485,0.0,1.89691403485,-16.10308596515,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-05-20,2019-05-23,100.31249999999996,82.31249999999996,98.18520189724995,0.18416919464900341,18.0,2.1272981027499998,0.0,2.1272981027499998,-15.872701897250002,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-05-22,2019-05-30,147.66,129.66,145.33113656179998,0.2634910736126623,18.0,2.3288634382,0.0,2.3288634382,-15.671136561800001,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-05-23,2019-05-30,50.114999999999995,32.115,48.11736731869999,0.07803786522437924,18.0,1.9976326813,0.0,1.9976326813,-16.0023673187,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-09-23,2019-09-26,16.305,-1.6950000000000012,14.374502300899998,0.022490733185580397,18.0,1.9304976990999996,0.0,1.9304976990999996,-16.069502300899998,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-09-26,2019-10-03,21.134999999999994,3.1349999999999945,19.206088613299993,0.0327799297047328,18.0,1.9289113866999996,0.0,1.9289113866999996,-16.0710886133,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-10-14,2019-10-17,12.015000000000002,-5.984999999999998,10.105693888700003,0.017070717222757145,18.0,1.9093061112999998,0.0,1.9093061112999998,-16.0906938887,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-10-17,2019-10-24,10.995000000000001,-7.004999999999999,9.081851545100001,0.011457291868116622,18.0,1.9131484549000002,0.0,1.9131484549000002,-16.0868515451,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2019-12-16,2019-12-19,3.487499999999999,-14.512500000000001,1.591026605749999,0.0015947343631443095,18.0,1.8964733942499998,0.0,1.8964733942499998,-16.10352660575,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-06-01,2020-06-04,48.5025,30.5025,46.51573484045,0.09946379318625512,18.0,1.98676515955,0.0,1.98676515955,-16.01323484045,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-06-04,2020-06-11,81.31500000000001,63.31500000000001,79.2782860907,0.15990295506303073,18.0,2.0367139093,0.0,2.0367139093,-15.963286090699999,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-06-18,2020-06-25,69.8475,51.8475,67.76852177855,0.13461225734911159,18.0,2.07897822145,0.0,2.07897822145,-15.92102177855,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-06-22,2020-06-25,43.3875,25.387500000000003,41.40114313475,0.07945332847430792,18.0,1.9863568652500003,0.0,1.9863568652500003,-16.013643134749998,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-07-06,2020-07-09,17.924999999999997,-0.07500000000000359,16.0027392485,0.029742104355543163,18.0,1.9222607515,0.0,1.9222607515,-16.0777392485,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-07-20,2020-07-23,29.57999999999999,11.579999999999993,27.63674451739999,0.04762656737678361,18.0,1.9432554826000001,0.0,1.9432554826000001,-16.0567445174,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-08-10,2020-08-13,7.889999999999999,-10.110000000000001,5.984498016199998,0.01006237686417594,18.0,1.9055019838000002,0.0,1.9055019838000002,-16.0944980162,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-08-27,2020-09-03,17.842499999999994,-0.15750000000000586,15.908522760649994,0.02705048037450794,18.0,1.9339772393499999,0.0,1.9339772393499999,-16.06602276065,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-10-05,2020-10-08,21.314999999999998,3.314999999999996,19.389901576699994,0.03049733650529262,18.0,1.9250984233000001,0.0,1.9250984233000001,-16.0749015767,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-10-08,2020-10-15,35.9775,17.9775,34.02372659195,0.05906743156332735,18.0,1.95377340805,0.0,1.95377340805,-16.04622659195,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-10-12,2020-10-15,17.055,-0.9449999999999985,15.135665060900003,0.025713376927611577,18.0,1.9193349391,0.0,1.9193349391,-16.0806650609,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-11-13,2020-11-19,11.572499999999998,-6.427500000000002,9.658592187049999,0.015037860431194873,18.0,1.91390781295,0.0,1.91390781295,-16.08609218705,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-12-07,2020-12-10,6.667499999999999,-11.332500000000001,4.76279555915,0.006847475122959362,18.0,1.9047044408500002,0.0,1.9047044408500002,-16.09529555915,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2020-12-28,2020-12-31,8.549999999999997,-9.450000000000003,6.636178828999999,0.009558085595563875,18.0,1.913821171,0.0,1.913821171,-16.086178829,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-01-07,2021-01-14,39.09750000000001,21.097500000000007,37.13573642555001,0.05129705902539594,18.0,1.9617635744500002,0.0,1.9617635744500002,-16.03823642555,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-01-11,2021-01-14,16.24499999999999,-1.7550000000000079,14.319278785099991,0.01937210490834313,18.0,1.9257212149000003,0.0,1.9257212149000003,-16.0742787851,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-02-01,2021-02-04,78.87,60.87,76.8462201866,0.11018643025235869,18.0,2.0237798134000005,0.0,2.0237798134000005,-15.976220186599999,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-02-04,2021-02-11,41.332499999999996,23.332499999999996,39.35807845984999,0.05447899626940458,18.0,1.9744215401499998,0.0,1.9744215401499998,-16.02557845985,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-02-08,2021-02-11,18.375,0.375,16.4469639935,0.020878405577277055,18.0,1.9280360065000002,0.0,1.9280360065000002,-16.0719639935,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-04-26,2021-04-29,45.6375,27.637500000000003,43.67442630575,0.06069475218809714,18.0,1.96307369425,0.0,1.96307369425,-16.03692630575,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-04-29,2021-05-06,104.33249999999998,86.33249999999998,102.27864110285,0.1503114007786816,18.0,2.05385889715,0.0,2.05385889715,-15.946141102850001,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-05-20,2021-05-27,59.58,41.58,57.5922757844,0.07575140183143053,18.0,1.9877242156000001,0.0,1.9877242156000001,-16.0122757844,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-05-31,2021-06-03,6.419999999999998,-11.580000000000002,4.514163125599998,0.005673054749912027,18.0,1.9058368743999998,0.0,1.9058368743999998,-16.0941631256,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-08-04,2021-08-12,18.3,0.3000000000000015,16.369146866,0.01953825121269993,18.0,1.930853134,0.0,1.930853134,-16.069146866,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-12-27,2021-12-30,19.919999999999995,1.9199999999999964,17.995116011599997,0.020294022928996746,18.0,1.9248839884,0.0,1.9248839884,-16.0751160116,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2021-12-30,2022-01-06,33.697500000000005,15.697500000000005,31.751746138550004,0.03618288289190745,18.0,1.94575386145,0.0,1.94575386145,-16.05424613855,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-01-03,2022-01-06,12.442499999999997,-5.557500000000003,10.530201978649998,0.011809064633090536,18.0,1.9122980213499998,0.0,1.9122980213499998,-16.08770197865,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-01-05,2022-01-13,42.79499999999999,24.79499999999999,40.83015640609999,0.04685205045050316,18.0,1.9648435939000004,0.0,1.9648435939000004,-16.0351564061,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-03-21,2022-03-24,71.085,53.084999999999994,69.0910570163,0.0810347720719907,18.0,1.9939429836999998,0.0,1.9939429836999998,-16.006057016299998,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-05-30,2022-06-02,18.382499999999997,0.38249999999999573,16.462229452849996,0.01965064482969161,18.0,1.92027054715,0.0,1.92027054715,-16.07972945285,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-07-06,2022-07-14,65.17500000000001,47.175,63.175869240500006,0.07832852177856303,18.0,1.9991307595000003,0.0,1.9991307595000003,-16.0008692405,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-07-07,2022-07-14,35.550000000000004,17.550000000000008,33.603754106000004,0.04066774065835654,18.0,1.946245894,0.0,1.946245894,-16.053754106,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-07-20,2022-07-28,18.187499999999993,0.18749999999999462,15.748178490249995,0.01898228535814373,18.0,1.9487590097499998,0.4905625000000001,2.43932150975,-15.560678490249998,1,1,8.25,8.25
harsh_stress,def_full_resg0_ovg50,75,2022-07-21,2022-07-28,29.445000000000004,11.445000000000004,27.507105577100003,0.03312632390030951,18.0,1.9378944229000004,0.0,1.9378944229000004,-16.0621055771,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-10-17,2022-10-20,26.46,8.46,24.5292702878,0.027799617262568563,18.0,1.9307297121999998,0.0,1.9307297121999998,-16.069270287800002,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-10-19,2022-10-27,33.495,15.494999999999997,31.544814817099997,0.03594154387993209,18.0,1.9501851829,0.0,1.9501851829,-16.0498148171,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-10-20,2022-10-27,14.572499999999998,-3.427500000000003,12.651083781049998,0.014210150436152466,18.0,1.9214162189500001,0.0,1.9214162189500001,-16.07858378105,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2022-10-31,2022-11-03,11.917499999999997,-6.082500000000002,10.008160106149997,0.010623753502874034,18.0,1.90933989385,0.0,1.90933989385,-16.09066010615,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2024-02-01,2024-02-08,28.6725,10.672499999999998,26.736431271049995,0.024735685360653535,18.0,1.9360687289500005,0.0,1.9360687289500005,-16.06393127105,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2024-03-27,2024-04-04,13.4175,-4.5825000000000005,11.50100420015,0.010079272427840902,18.0,1.9164957998499998,0.0,1.9164957998499998,-16.083504200150003,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,75,2024-05-15,2024-05-23,27.359999999999992,9.359999999999992,25.42338928279999,0.02246358705273202,18.0,1.9366107172,0.0,1.9366107172,-16.0633892828,0,0,0.0,0.0
